study_id,session_date,session_time,trial_number,trial_type,category,subtype,image_name,id,designed_typicality,rating,rt,participant_id
borrowing_adult_artifacts,01/21/2026,17:15:48,28,typicality_rating,leaves,droplet,leaf_droplet_1_1.png,1,1,99,2824,21
borrowing_adult_artifacts,01/21/2026,17:15:48,29,typicality_rating,shells,fan,shell_fan_1_1.png,1,1,100,3471,21
borrowing_adult_artifacts,01/21/2026,17:15:48,30,typicality_rating,broccoli,broccoli,broccoli_broccoli_1_0.png,1,0,98,3163,21
borrowing_adult_artifacts,01/21/2026,17:15:48,31,typicality_rating,shells,stingray,shell_stingray_1_2.png,1,2,10,3716,21
borrowing_adult_artifacts,01/21/2026,17:15:48,32,typicality_rating,mushrooms,toadstool,mushroom_toadstool_1_1.png,1,1,87,2908,21
borrowing_adult_artifacts,01/21/2026,17:15:48,33,typicality_rating,spoons,slotted,spoon_slotted_1_2.png,1,2,50,4071,21
borrowing_adult_artifacts,01/21/2026,17:15:48,34,typicality_rating,cups,sherry,cup_sherry_1_2.png,1,2,2,3098,21
borrowing_adult_artifacts,01/21/2026,17:15:48,35,typicality_rating,mushrooms,bell,mushroom_bell_1_2.png,1,2,25,3825,21
borrowing_adult_artifacts,01/21/2026,17:15:48,36,typicality_rating,leaves,oak,leaf_oak_1_1.png,1,1,66,4503,21
borrowing_adult_artifacts,01/21/2026,17:15:48,37,typicality_rating,hats,sun,hat_sun_1_1.png,1,1,64,2431,21
borrowing_adult_artifacts,01/21/2026,17:15:48,38,typicality_rating,cups,teacup,cup_teacup_1_1.png,1,1,100,3010,21
borrowing_adult_artifacts,01/21/2026,17:15:48,39,typicality_rating,shoes,loafer,shoe_loafer_1_1.png,1,1,72,5554,21
borrowing_adult_artifacts,01/21/2026,20:16:59,0,typicality_rating,mushrooms,toadstool,mushroom_toadstool_1_1.png,1,1,75,7380,22
borrowing_adult_artifacts,01/21/2026,20:16:59,1,typicality_rating,strawberries,strawberry,strawberry_strawberry_2_0.png,2,0,82,3172,22
borrowing_adult_artifacts,01/21/2026,20:16:59,2,typicality_rating,hats,jester,hat_jester_1_2.png,1,2,77,2843,22
borrowing_adult_artifacts,01/21/2026,20:16:59,3,typicality_rating,shells,spiral,shell_spiral_1_1.png,1,1,87,3060,22
borrowing_adult_artifacts,01/21/2026,20:16:59,4,typicality_rating,flowers,star,flower_star_1_1.png,1,1,79,3547,22
borrowing_adult_artifacts,01/21/2026,20:16:59,5,typicality_rating,shells,urn,shell_urn_1_2.png,1,2,77,3170,22
borrowing_adult_artifacts,01/21/2026,20:16:59,6,typicality_rating,spoons,slotted,spoon_slotted_1_2.png,1,2,80,4314,22
borrowing_adult_artifacts,01/21/2026,20:16:59,7,typicality_rating,apples,apple,apple_apple_2_0.png,2,0,80,3883,22
borrowing_adult_artifacts,01/21/2026,20:16:59,8,typicality_rating,hats,party,hat_party_1_2.png,1,2,82,3587,22
borrowing_adult_artifacts,01/21/2026,20:16:59,9,typicality_rating,flowers,iris,flower_iris_1_2.png,1,2,83,2939,22
borrowing_adult_artifacts,01/21/2026,20:16:59,10,typicality_rating,mushrooms,disc,mushroom_disc_1_2.png,1,2,72,4308,22
borrowing_adult_artifacts,01/21/2026,20:16:59,11,typicality_rating,cups,sherry,cup_sherry_1_2.png,1,2,58,4124,22
borrowing_adult_artifacts,01/21/2026,20:16:59,12,typicality_rating,cups,teacup,cup_teacup_1_1.png,1,1,83,2491,22
borrowing_adult_artifacts,01/21/2026,20:16:59,13,typicality_rating,mushrooms,enoki,mushroom_enoki_1_1.png,1,1,40,2683,22
borrowing_adult_artifacts,01/21/2026,20:16:59,14,typicality_rating,leaves,heart,leaf_heart_1_2.png,1,2,45,2972,22
borrowing_adult_artifacts,01/21/2026,20:16:59,15,typicality_rating,shoes,elf,shoe_elf_1_2.png,1,2,69,2965,22
borrowing_adult_artifacts,01/21/2026,20:16:59,16,typicality_rating,broccoli,broccoli,broccoli_broccoli_1_0.png,1,0,70,3508,22
borrowing_adult_artifacts,01/21/2026,20:16:59,17,typicality_rating,apples,apple,apple_apple_1_0.png,1,0,73,2572,22
borrowing_adult_artifacts,01/21/2026,20:16:59,18,typicality_rating,shoes,loafer,shoe_loafer_1_1.png,1,1,76,3212,22
borrowing_adult_artifacts,01/21/2026,20:16:59,19,typicality_rating,hats,ballcap,hat_ballcap_1_1.png,1,1,77,3748,22
borrowing_adult_artifacts,01/21/2026,20:16:59,20,typicality_rating,leaves,bean,leaf_bean_1_2.png,1,2,26,3275,22
borrowing_adult_artifacts,01/21/2026,20:16:59,21,typicality_rating,spoons,soup,spoon_soup_1_1.png,1,1,79,3683,22
borrowing_adult_artifacts,01/21/2026,20:16:59,22,typicality_rating,strawberries,strawberry,strawberry_strawberry_1_0.png,1,0,75,6436,22
borrowing_adult_artifacts,01/21/2026,20:16:59,23,typicality_rating,shells,stingray,shell_stingray_1_2.png,1,2,20,3899,22
borrowing_adult_artifacts,01/21/2026,20:16:59,24,typicality_rating,cups,twohandled,cup_twohandled_1_2.png,1,2,21,4796,22
borrowing_adult_artifacts,01/21/2026,20:16:59,25,typicality_rating,spoons,teaspoon,spoon_teaspoon_1_1.png,1,1,75,18724,22
borrowing_adult_artifacts,01/21/2026,20:16:59,26,typicality_rating,flowers,trumpet,flower_trumpet_1_2.png,1,2,35,18516,22
borrowing_adult_artifacts,01/21/2026,20:16:59,27,typicality_rating,shells,fan,shell_fan_1_1.png,1,1,25,2844,22
borrowing_adult_artifacts,01/21/2026,20:16:59,28,typicality_rating,broccoli,broccoli,broccoli_broccoli_2_0.png,2,0,53,2172,22
borrowing_adult_artifacts,01/21/2026,20:16:59,29,typicality_rating,spoons,square,spoon_square_1_2.png,1,2,44,2803,22
borrowing_adult_artifacts,01/21/2026,20:16:59,30,typicality_rating,flowers,round,flower_round_1_1.png,1,1,62,3116,22
borrowing_adult_artifacts,01/21/2026,20:16:59,31,typicality_rating,carrots,carrot,carrot_carrot_1_0.png,1,0,68,2108,22
borrowing_adult_artifacts,01/21/2026,20:16:59,32,typicality_rating,cups,glass,cup_glass_1_1.png,1,1,60,2908,22
borrowing_adult_artifacts,01/21/2026,20:16:59,33,typicality_rating,hats,sun,hat_sun_1_1.png,1,1,72,2932,22
borrowing_adult_artifacts,01/21/2026,20:16:59,34,typicality_rating,leaves,oak,leaf_oak_1_1.png,1,1,61,2940,22
borrowing_adult_artifacts,01/21/2026,20:16:59,35,typicality_rating,carrots,carrot,carrot_carrot_2_0.png,2,0,69,1956,22
borrowing_adult_artifacts,01/21/2026,20:16:59,36,typicality_rating,leaves,droplet,leaf_droplet_1_1.png,1,1,73,1700,22
borrowing_adult_artifacts,01/21/2026,20:16:59,37,typicality_rating,mushrooms,bell,mushroom_bell_1_2.png,1,2,53,2149,22
borrowing_adult_artifacts,01/21/2026,20:16:59,38,typicality_rating,shoes,sneaker,shoe_sneaker_1_1.png,1,1,69,2291,22
borrowing_adult_artifacts,01/21/2026,20:16:59,39,typicality_rating,shoes,ghillie,shoe_ghillie_1_2.png,1,2,65,1972,22
borrowing_adult_artifacts,01/22/2026,01:26:59,0,typicality_rating,mushrooms,toadstool,mushroom_toadstool_2_1.png,2,1,89,12751,1
borrowing_adult_artifacts,01/22/2026,01:26:59,1,typicality_rating,shoes,elf,shoe_elf_2_2.png,2,2,13,4763,1
borrowing_adult_artifacts,01/22/2026,01:26:59,2,typicality_rating,spoons,slotted,spoon_slotted_2_2.png,2,2,20,5692,1
borrowing_adult_artifacts,01/22/2026,01:26:59,3,typicality_rating,leaves,droplet,leaf_droplet_2_1.png,2,1,99,3147,1
borrowing_adult_artifacts,01/22/2026,01:26:59,4,typicality_rating,shoes,ghillie,shoe_ghillie_2_2.png,2,2,48,6084,1
borrowing_adult_artifacts,01/22/2026,01:26:59,5,typicality_rating,strawberries,strawberry,strawberry_strawberry_4_0.png,4,0,100,2206,1
borrowing_adult_artifacts,01/22/2026,01:26:59,6,typicality_rating,apples,apple,apple_apple_3_0.png,3,0,91,2731,1
borrowing_adult_artifacts,01/22/2026,01:26:59,7,typicality_rating,cups,teacup,cup_teacup_2_1.png,2,1,90,2645,1
borrowing_adult_artifacts,01/22/2026,01:26:59,8,typicality_rating,cups,glass,cup_glass_2_1.png,2,1,89,2852,1
borrowing_adult_artifacts,01/22/2026,01:26:59,9,typicality_rating,shoes,sneaker,shoe_sneaker_2_1.png,2,1,91,2878,1
borrowing_adult_artifacts,01/22/2026,01:26:59,10,typicality_rating,shells,spiral,shell_spiral_2_1.png,2,1,93,2746,1
borrowing_adult_artifacts,01/22/2026,01:26:59,11,typicality_rating,apples,apple,apple_apple_4_0.png,4,0,93,2347,1
borrowing_adult_artifacts,01/22/2026,01:26:59,12,typicality_rating,spoons,soup,spoon_soup_2_1.png,2,1,76,4910,1
borrowing_adult_artifacts,01/22/2026,01:26:59,13,typicality_rating,mushrooms,disc,mushroom_disc_2_2.png,2,2,51,5318,1
borrowing_adult_artifacts,01/22/2026,01:26:59,14,typicality_rating,hats,ballcap,hat_ballcap_2_1.png,2,1,92,2965,1
borrowing_adult_artifacts,01/22/2026,01:26:59,15,typicality_rating,spoons,teaspoon,spoon_teaspoon_2_1.png,2,1,89,3188,1
borrowing_adult_artifacts,01/22/2026,01:26:59,16,typicality_rating,carrots,carrot,carrot_carrot_3_0.png,3,0,95,2589,1
borrowing_adult_artifacts,01/22/2026,01:26:59,17,typicality_rating,flowers,trumpet,flower_trumpet_2_2.png,2,2,92,3228,1
borrowing_adult_artifacts,01/22/2026,01:26:59,18,typicality_rating,cups,sherry,cup_sherry_2_2.png,2,2,28,4088,1
borrowing_adult_artifacts,01/22/2026,01:26:59,19,typicality_rating,broccoli,broccoli,broccoli_broccoli_4_0.png,4,0,100,3821,1
borrowing_adult_artifacts,01/22/2026,01:26:59,20,typicality_rating,strawberries,strawberry,strawberry_strawberry_3_0.png,3,0,100,2441,1
borrowing_adult_artifacts,01/22/2026,01:26:59,21,typicality_rating,hats,sun,hat_sun_2_1.png,2,1,93,2882,1
borrowing_adult_artifacts,01/22/2026,01:26:59,22,typicality_rating,mushrooms,bell,mushroom_bell_2_2.png,2,2,29,3370,1
borrowing_adult_artifacts,01/22/2026,01:26:59,23,typicality_rating,hats,party,hat_party_2_2.png,2,2,20,3331,1
borrowing_adult_artifacts,01/22/2026,01:26:59,24,typicality_rating,leaves,bean,leaf_bean_2_2.png,2,2,31,3775,1
borrowing_adult_artifacts,01/22/2026,01:26:59,25,typicality_rating,carrots,carrot,carrot_carrot_4_0.png,4,0,96,2678,1
borrowing_adult_artifacts,01/22/2026,01:26:59,26,typicality_rating,flowers,iris,flower_iris_2_2.png,2,2,76,2809,1
borrowing_adult_artifacts,01/22/2026,01:26:59,27,typicality_rating,shells,urn,shell_urn_2_2.png,2,2,57,4707,1
borrowing_adult_artifacts,01/22/2026,01:26:59,28,typicality_rating,spoons,square,spoon_square_2_2.png,2,2,19,3282,1
borrowing_adult_artifacts,01/22/2026,01:26:59,29,typicality_rating,flowers,round,flower_round_2_1.png,2,1,94,2556,1
borrowing_adult_artifacts,01/22/2026,01:26:59,30,typicality_rating,leaves,oak,leaf_oak_2_1.png,2,1,83,2735,1
borrowing_adult_artifacts,01/22/2026,01:26:59,31,typicality_rating,flowers,star,flower_star_2_1.png,2,1,92,2397,1
borrowing_adult_artifacts,01/22/2026,01:26:59,32,typicality_rating,shoes,loafer,shoe_loafer_2_1.png,2,1,63,3017,1
borrowing_adult_artifacts,01/22/2026,01:26:59,33,typicality_rating,leaves,heart,leaf_heart_2_2.png,2,2,43,2831,1
borrowing_adult_artifacts,01/22/2026,01:26:59,34,typicality_rating,broccoli,broccoli,broccoli_broccoli_3_0.png,3,0,100,2526,1
borrowing_adult_artifacts,01/22/2026,01:26:59,35,typicality_rating,hats,jester,hat_jester_2_2.png,2,2,7,2669,1
borrowing_adult_artifacts,01/22/2026,01:26:59,36,typicality_rating,shells,fan,shell_fan_2_1.png,2,1,54,3992,1
borrowing_adult_artifacts,01/22/2026,01:26:59,37,typicality_rating,cups,twohandled,cup_twohandled_2_2.png,2,2,16,3745,1
borrowing_adult_artifacts,01/22/2026,01:26:59,38,typicality_rating,mushrooms,enoki,mushroom_enoki_2_1.png,2,1,47,8414,1
borrowing_adult_artifacts,01/22/2026,01:26:59,39,typicality_rating,shells,stingray,shell_stingray_2_2.png,2,2,28,2808,1
borrowing_adult_artifacts,01/21/2026,20:19:04,0,typicality_rating,apples,apple,apple_apple_3_0.png,3,0,91,3746,26
borrowing_adult_artifacts,01/21/2026,20:19:04,1,typicality_rating,shells,stingray,shell_stingray_2_2.png,2,2,30,3722,26
borrowing_adult_artifacts,01/21/2026,20:19:04,2,typicality_rating,flowers,trumpet,flower_trumpet_2_2.png,2,2,68,2717,26
borrowing_adult_artifacts,01/21/2026,20:19:04,3,typicality_rating,flowers,round,flower_round_2_1.png,2,1,100,2278,26
borrowing_adult_artifacts,01/21/2026,20:19:04,4,typicality_rating,shells,spiral,shell_spiral_2_1.png,2,1,19,3335,26
borrowing_adult_artifacts,01/21/2026,20:19:04,5,typicality_rating,shells,urn,shell_urn_2_2.png,2,2,28,3218,26
borrowing_adult_artifacts,01/21/2026,20:19:04,6,typicality_rating,spoons,square,spoon_square_2_2.png,2,2,80,3106,26
borrowing_adult_artifacts,01/21/2026,20:19:04,7,typicality_rating,hats,party,hat_party_2_2.png,2,2,88,3552,26
borrowing_adult_artifacts,01/21/2026,20:19:04,8,typicality_rating,strawberries,strawberry,strawberry_strawberry_4_0.png,4,0,100,2051,26
borrowing_adult_artifacts,01/21/2026,20:19:04,9,typicality_rating,flowers,star,flower_star_2_1.png,2,1,100,2043,26
borrowing_adult_artifacts,01/21/2026,20:19:04,10,typicality_rating,shoes,elf,shoe_elf_2_2.png,2,2,82,3820,26
borrowing_adult_artifacts,01/21/2026,20:19:04,11,typicality_rating,broccoli,broccoli,broccoli_broccoli_4_0.png,4,0,93,7018,26
borrowing_adult_artifacts,01/21/2026,20:19:04,12,typicality_rating,flowers,iris,flower_iris_2_2.png,2,2,72,9203,26
borrowing_adult_artifacts,01/21/2026,20:19:04,13,typicality_rating,spoons,slotted,spoon_slotted_2_2.png,2,2,79,1654,26
borrowing_adult_artifacts,01/21/2026,20:19:04,14,typicality_rating,spoons,teaspoon,spoon_teaspoon_2_1.png,2,1,100,2359,26
borrowing_adult_artifacts,01/21/2026,20:19:04,15,typicality_rating,hats,jester,hat_jester_2_2.png,2,2,36,2838,26
borrowing_adult_artifacts,01/21/2026,20:19:04,16,typicality_rating,leaves,droplet,leaf_droplet_2_1.png,2,1,67,2149,26
borrowing_adult_artifacts,01/21/2026,20:19:04,17,typicality_rating,shoes,ghillie,shoe_ghillie_2_2.png,2,2,58,4056,26
borrowing_adult_artifacts,01/21/2026,20:19:04,18,typicality_rating,shells,fan,shell_fan_2_1.png,2,1,26,2345,26
borrowing_adult_artifacts,01/21/2026,20:19:04,19,typicality_rating,mushrooms,enoki,mushroom_enoki_2_1.png,2,1,80,2244,26
borrowing_adult_artifacts,01/21/2026,20:19:04,20,typicality_rating,hats,ballcap,hat_ballcap_2_1.png,2,1,100,2327,26
borrowing_adult_artifacts,01/21/2026,20:19:04,21,typicality_rating,leaves,oak,leaf_oak_2_1.png,2,1,92,2295,26
borrowing_adult_artifacts,01/21/2026,20:19:04,22,typicality_rating,leaves,bean,leaf_bean_2_2.png,2,2,13,2311,26
borrowing_adult_artifacts,01/21/2026,20:19:04,23,typicality_rating,apples,apple,apple_apple_4_0.png,4,0,100,1979,26
borrowing_adult_artifacts,01/21/2026,20:19:04,24,typicality_rating,mushrooms,bell,mushroom_bell_2_2.png,2,2,44,2684,26
borrowing_adult_artifacts,01/21/2026,20:19:04,25,typicality_rating,cups,twohandled,cup_twohandled_2_2.png,2,2,28,2352,26
borrowing_adult_artifacts,01/21/2026,20:19:04,26,typicality_rating,cups,sherry,cup_sherry_2_2.png,2,2,29,4160,26
borrowing_adult_artifacts,01/21/2026,20:19:04,27,typicality_rating,leaves,heart,leaf_heart_2_2.png,2,2,19,5711,26
borrowing_adult_artifacts,01/21/2026,20:19:04,28,typicality_rating,shoes,loafer,shoe_loafer_2_1.png,2,1,93,1995,26
borrowing_adult_artifacts,01/21/2026,20:19:04,29,typicality_rating,carrots,carrot,carrot_carrot_3_0.png,3,0,83,2091,26
borrowing_adult_artifacts,01/21/2026,20:19:04,30,typicality_rating,cups,teacup,cup_teacup_2_1.png,2,1,100,2595,26
borrowing_adult_artifacts,01/21/2026,20:19:04,31,typicality_rating,carrots,carrot,carrot_carrot_4_0.png,4,0,98,2911,26
borrowing_adult_artifacts,01/21/2026,20:19:04,32,typicality_rating,mushrooms,toadstool,mushroom_toadstool_2_1.png,2,1,84,3634,26
borrowing_adult_artifacts,01/21/2026,20:19:04,33,typicality_rating,cups,glass,cup_glass_2_1.png,2,1,100,1882,26
borrowing_adult_artifacts,01/21/2026,20:19:04,34,typicality_rating,spoons,soup,spoon_soup_2_1.png,2,1,96,1848,26
borrowing_adult_artifacts,01/21/2026,20:19:04,35,typicality_rating,hats,sun,hat_sun_2_1.png,2,1,94,2125,26
borrowing_adult_artifacts,01/21/2026,20:19:04,36,typicality_rating,strawberries,strawberry,strawberry_strawberry_3_0.png,3,0,89,1719,26
borrowing_adult_artifacts,01/21/2026,20:19:04,37,typicality_rating,shoes,sneaker,shoe_sneaker_2_1.png,2,1,100,2838,26
borrowing_adult_artifacts,01/21/2026,20:19:04,38,typicality_rating,broccoli,broccoli,broccoli_broccoli_3_0.png,3,0,82,2011,26
borrowing_adult_artifacts,01/21/2026,20:19:04,39,typicality_rating,mushrooms,disc,mushroom_disc_2_2.png,2,2,37,2701,26
borrowing_adult_artifacts,01/21/2026,17:16:48,0,typicality_rating,cups,teacup,cup_teacup_2_1.png,2,1,98,2780,14
borrowing_adult_artifacts,01/21/2026,17:16:48,1,typicality_rating,apples,apple,apple_apple_4_0.png,4,0,89,2085,14
borrowing_adult_artifacts,01/21/2026,17:16:48,2,typicality_rating,hats,party,hat_party_2_2.png,2,2,50,10481,14
borrowing_adult_artifacts,01/21/2026,17:16:48,3,typicality_rating,broccoli,broccoli,broccoli_broccoli_3_0.png,3,0,92,1751,14
borrowing_adult_artifacts,01/21/2026,17:16:48,4,typicality_rating,hats,sun,hat_sun_2_1.png,2,1,98,2196,14
borrowing_adult_artifacts,01/21/2026,17:16:48,5,typicality_rating,hats,ballcap,hat_ballcap_2_1.png,2,1,97,1805,14
borrowing_adult_artifacts,01/21/2026,17:16:48,6,typicality_rating,shoes,loafer,shoe_loafer_2_1.png,2,1,44,2480,14
borrowing_adult_artifacts,01/21/2026,17:16:48,7,typicality_rating,shells,urn,shell_urn_2_2.png,2,2,23,3036,14
borrowing_adult_artifacts,01/21/2026,17:16:48,8,typicality_rating,mushrooms,enoki,mushroom_enoki_2_1.png,2,1,84,2256,14
borrowing_adult_artifacts,01/21/2026,17:16:48,9,typicality_rating,flowers,star,flower_star_2_1.png,2,1,82,1935,14
borrowing_adult_artifacts,01/21/2026,17:16:48,10,typicality_rating,hats,jester,hat_jester_2_2.png,2,2,50,8887,14
borrowing_adult_artifacts,01/21/2026,17:16:48,11,typicality_rating,carrots,carrot,carrot_carrot_4_0.png,4,0,90,1806,14
borrowing_adult_artifacts,01/21/2026,17:16:48,12,typicality_rating,flowers,iris,flower_iris_2_2.png,2,2,90,1981,14
borrowing_adult_artifacts,01/21/2026,17:16:48,13,typicality_rating,shells,fan,shell_fan_2_1.png,2,1,93,2309,14
borrowing_adult_artifacts,01/21/2026,17:16:48,14,typicality_rating,carrots,carrot,carrot_carrot_3_0.png,3,0,78,1744,14
borrowing_adult_artifacts,01/21/2026,17:16:48,15,typicality_rating,strawberries,strawberry,strawberry_strawberry_4_0.png,4,0,94,2088,14
borrowing_adult_artifacts,01/21/2026,17:16:48,16,typicality_rating,spoons,slotted,spoon_slotted_2_2.png,2,2,50,5783,14
borrowing_adult_artifacts,01/21/2026,17:16:48,17,typicality_rating,spoons,soup,spoon_soup_2_1.png,2,1,94,1797,14
borrowing_adult_artifacts,01/21/2026,17:16:48,18,typicality_rating,shoes,sneaker,shoe_sneaker_2_1.png,2,1,82,1754,14
borrowing_adult_artifacts,01/21/2026,17:16:48,19,typicality_rating,broccoli,broccoli,broccoli_broccoli_4_0.png,4,0,92,2296,14
borrowing_adult_artifacts,01/21/2026,17:16:48,20,typicality_rating,flowers,trumpet,flower_trumpet_2_2.png,2,2,93,2901,14
borrowing_adult_artifacts,01/21/2026,17:16:48,21,typicality_rating,shells,spiral,shell_spiral_2_1.png,2,1,83,6755,14
borrowing_adult_artifacts,01/21/2026,17:16:48,22,typicality_rating,shoes,elf,shoe_elf_2_2.png,2,2,4,2116,14
borrowing_adult_artifacts,01/21/2026,17:16:48,23,typicality_rating,shells,stingray,shell_stingray_2_2.png,2,2,72,2596,14
borrowing_adult_artifacts,01/21/2026,17:16:48,24,typicality_rating,leaves,oak,leaf_oak_2_1.png,2,1,95,1928,14
borrowing_adult_artifacts,01/21/2026,17:16:48,25,typicality_rating,spoons,square,spoon_square_2_2.png,2,2,29,2751,14
borrowing_adult_artifacts,01/21/2026,17:16:48,26,typicality_rating,spoons,teaspoon,spoon_teaspoon_2_1.png,2,1,95,2001,14
borrowing_adult_artifacts,01/21/2026,17:16:48,27,typicality_rating,leaves,droplet,leaf_droplet_2_1.png,2,1,95,2698,14
borrowing_adult_artifacts,01/21/2026,17:16:48,28,typicality_rating,strawberries,strawberry,strawberry_strawberry_3_0.png,3,0,88,2069,14
borrowing_adult_artifacts,01/21/2026,17:16:48,29,typicality_rating,cups,glass,cup_glass_2_1.png,2,1,92,2690,14
borrowing_adult_artifacts,01/21/2026,17:16:48,30,typicality_rating,leaves,heart,leaf_heart_2_2.png,2,2,6,4194,14
borrowing_adult_artifacts,01/21/2026,17:16:48,31,typicality_rating,cups,twohandled,cup_twohandled_2_2.png,2,2,0,2695,14
borrowing_adult_artifacts,01/21/2026,17:16:48,32,typicality_rating,apples,apple,apple_apple_3_0.png,3,0,68,2953,14
borrowing_adult_artifacts,01/21/2026,17:16:48,33,typicality_rating,cups,sherry,cup_sherry_2_2.png,2,2,36,2522,14
borrowing_adult_artifacts,01/21/2026,17:16:48,34,typicality_rating,mushrooms,disc,mushroom_disc_2_2.png,2,2,85,2274,14
borrowing_adult_artifacts,01/21/2026,17:16:48,35,typicality_rating,mushrooms,toadstool,mushroom_toadstool_2_1.png,2,1,86,2492,14
borrowing_adult_artifacts,01/21/2026,17:16:48,36,typicality_rating,shoes,ghillie,shoe_ghillie_2_2.png,2,2,72,22687,14
borrowing_adult_artifacts,01/21/2026,17:16:48,37,typicality_rating,mushrooms,bell,mushroom_bell_2_2.png,2,2,11,42784,14
borrowing_adult_artifacts,01/21/2026,17:16:48,38,typicality_rating,leaves,bean,leaf_bean_2_2.png,2,2,3,1871,14
borrowing_adult_artifacts,01/21/2026,17:16:48,39,typicality_rating,flowers,round,flower_round_2_1.png,2,1,93,1861,14
borrowing_adult_artifacts,01/21/2026,19:07:46,0,typicality_rating,broccoli,broccoli,broccoli_broccoli_6_0.png,6,0,50,4374,19
borrowing_adult_artifacts,01/21/2026,19:07:46,1,typicality_rating,cups,twohandled,cup_twohandled_3_2.png,3,2,43,3246,19
borrowing_adult_artifacts,01/21/2026,19:07:46,2,typicality_rating,cups,glass,cup_glass_3_1.png,3,1,70,2580,19
borrowing_adult_artifacts,01/21/2026,19:07:46,3,typicality_rating,strawberries,strawberry,strawberry_strawberry_6_0.png,6,0,51,2063,19
borrowing_adult_artifacts,01/21/2026,19:07:46,4,typicality_rating,leaves,oak,leaf_oak_3_1.png,3,1,50,2183,19
borrowing_adult_artifacts,01/21/2026,19:07:46,5,typicality_rating,mushrooms,disc,mushroom_disc_3_2.png,3,2,50,2180,19
borrowing_adult_artifacts,01/21/2026,19:07:46,6,typicality_rating,hats,ballcap,hat_ballcap_3_1.png,3,1,50,1800,19
borrowing_adult_artifacts,01/21/2026,19:07:46,7,typicality_rating,cups,teacup,cup_teacup_3_1.png,3,1,50,2210,19
borrowing_adult_artifacts,01/21/2026,19:07:46,8,typicality_rating,shells,spiral,shell_spiral_3_1.png,3,1,46,1563,19
borrowing_adult_artifacts,01/21/2026,19:07:46,9,typicality_rating,shells,stingray,shell_stingray_3_2.png,3,2,48,1564,19
borrowing_adult_artifacts,01/21/2026,19:07:46,10,typicality_rating,carrots,carrot,carrot_carrot_6_0.png,6,0,49,1915,19
borrowing_adult_artifacts,01/21/2026,19:07:46,11,typicality_rating,hats,party,hat_party_3_2.png,3,2,50,1515,19
borrowing_adult_artifacts,01/21/2026,19:07:46,12,typicality_rating,leaves,heart,leaf_heart_3_2.png,3,2,50,1615,19
borrowing_adult_artifacts,01/21/2026,19:07:46,13,typicality_rating,mushrooms,toadstool,mushroom_toadstool_3_1.png,3,1,49,1382,19
borrowing_adult_artifacts,01/21/2026,19:07:46,14,typicality_rating,spoons,square,spoon_square_3_2.png,3,2,50,1365,19
borrowing_adult_artifacts,01/21/2026,19:07:46,15,typicality_rating,leaves,droplet,leaf_droplet_3_1.png,3,1,49,1397,19
borrowing_adult_artifacts,01/21/2026,19:07:46,16,typicality_rating,shells,urn,shell_urn_3_2.png,3,2,50,1566,19
borrowing_adult_artifacts,01/21/2026,19:07:46,17,typicality_rating,shoes,ghillie,shoe_ghillie_3_2.png,3,2,50,1313,19
borrowing_adult_artifacts,01/21/2026,19:07:46,18,typicality_rating,flowers,iris,flower_iris_3_2.png,3,2,50,1417,19
borrowing_adult_artifacts,01/21/2026,19:07:46,19,typicality_rating,mushrooms,enoki,mushroom_enoki_3_1.png,3,1,53,1964,19
borrowing_adult_artifacts,01/21/2026,19:07:46,20,typicality_rating,shoes,elf,shoe_elf_3_2.png,3,2,53,1548,19
borrowing_adult_artifacts,01/21/2026,19:07:46,21,typicality_rating,leaves,bean,leaf_bean_3_2.png,3,2,52,1381,19
borrowing_adult_artifacts,01/21/2026,19:07:46,22,typicality_rating,flowers,star,flower_star_3_1.png,3,1,50,1496,19
borrowing_adult_artifacts,01/21/2026,19:07:46,23,typicality_rating,strawberries,strawberry,strawberry_strawberry_5_0.png,5,0,53,1498,19
borrowing_adult_artifacts,01/21/2026,19:07:46,24,typicality_rating,apples,apple,apple_apple_6_0.png,6,0,53,1548,19
borrowing_adult_artifacts,01/21/2026,19:07:46,25,typicality_rating,mushrooms,bell,mushroom_bell_3_2.png,3,2,50,1667,19
borrowing_adult_artifacts,01/21/2026,19:07:46,26,typicality_rating,shoes,sneaker,shoe_sneaker_3_1.png,3,1,50,2397,19
borrowing_adult_artifacts,01/21/2026,19:07:46,27,typicality_rating,flowers,trumpet,flower_trumpet_3_2.png,3,2,51,1237,19
borrowing_adult_artifacts,01/21/2026,19:07:46,28,typicality_rating,carrots,carrot,carrot_carrot_5_0.png,5,0,50,1345,19
borrowing_adult_artifacts,01/21/2026,19:07:46,29,typicality_rating,hats,jester,hat_jester_3_2.png,3,2,50,2127,19
borrowing_adult_artifacts,01/21/2026,19:07:46,30,typicality_rating,spoons,soup,spoon_soup_3_1.png,3,1,50,1548,19
borrowing_adult_artifacts,01/21/2026,19:07:46,31,typicality_rating,apples,apple,apple_apple_5_0.png,5,0,51,1316,19
borrowing_adult_artifacts,01/21/2026,19:07:46,32,typicality_rating,spoons,teaspoon,spoon_teaspoon_3_1.png,3,1,52,1898,19
borrowing_adult_artifacts,01/21/2026,19:07:46,33,typicality_rating,spoons,slotted,spoon_slotted_3_2.png,3,2,50,2030,19
borrowing_adult_artifacts,01/21/2026,19:07:46,34,typicality_rating,broccoli,broccoli,broccoli_broccoli_5_0.png,5,0,54,1416,19
