participant_id,study_id,participant_age,session_date,session_time,trial_number,condition,category,image_name,image_location,word,click_order,rt,id,typicality,experiment_date,date_of_birth,experimenter,notes,exclude,exclusion_reason,exact_age
23,exp_2_child,3,11/06/2025,14:02:42,2,familiar_word_condition,leaves,leaf_oak_1_1.png,5,leaves,1,3147,1,1,11/6/25,2/25/22,OL,NA,FALSE,NA,44.36411436082813
23,exp_2_child,3,11/06/2025,14:02:42,2,familiar_word_condition,leaves,leaf_oak_3_1.png,6,leaves,2,4948,3,1,11/6/25,2/25/22,OL,NA,FALSE,NA,44.36411436082813
23,exp_2_child,3,11/06/2025,14:02:42,3,familiar_word_condition,hats,hat_sun_1_1.png,4,hats,1,3792,1,1,11/6/25,2/25/22,OL,NA,FALSE,NA,44.36411436082813
23,exp_2_child,3,11/06/2025,14:02:42,3,familiar_word_condition,hats,hat_ballcap_1_1.png,8,hats,2,4436,1,1,11/6/25,2/25/22,OL,NA,FALSE,NA,44.36411436082813
23,exp_2_child,3,11/06/2025,14:02:42,4,familiar_word_condition,mushrooms,mushroom_disc_1_2.png,5,mushrooms,1,3025,1,2,11/6/25,2/25/22,OL,NA,FALSE,NA,44.36411436082813
23,exp_2_child,3,11/06/2025,14:02:42,4,familiar_word_condition,mushrooms,mushroom_toadstool_1_1.png,6,mushrooms,2,3590,1,1,11/6/25,2/25/22,OL,NA,FALSE,NA,44.36411436082813
23,exp_2_child,3,11/06/2025,14:02:42,5,familiar_word_condition,flowers,flower_round_3_1.png,5,flowers,1,4364,3,1,11/6/25,2/25/22,OL,NA,FALSE,NA,44.36411436082813
23,exp_2_child,3,11/06/2025,14:02:42,5,familiar_word_condition,flowers,flower_trumpet_3_2.png,6,flowers,2,5395,3,2,11/6/25,2/25/22,OL,NA,FALSE,NA,44.36411436082813
23,exp_2_child,3,11/06/2025,14:02:42,6,familiar_word_condition,spoons,spoon_soup_2_1.png,6,spoons,1,3346,2,1,11/6/25,2/25/22,OL,NA,FALSE,NA,44.36411436082813
23,exp_2_child,3,11/06/2025,14:02:42,6,familiar_word_condition,spoons,spoon_teaspoon_3_1.png,10,spoons,2,4382,3,1,11/6/25,2/25/22,OL,NA,FALSE,NA,44.36411436082813
23,exp_2_child,3,11/06/2025,14:02:42,7,familiar_word_condition,shells,shell_fan_2_1.png,6,shells,1,3460,2,1,11/6/25,2/25/22,OL,NA,FALSE,NA,44.36411436082813
23,exp_2_child,3,11/06/2025,14:02:42,7,familiar_word_condition,shells,shell_fan_3_1.png,5,shells,2,3980,3,1,11/6/25,2/25/22,OL,NA,FALSE,NA,44.36411436082813
23,exp_2_child,3,11/06/2025,14:02:42,8,familiar_word_condition,shoes,shoe_elf_2_2.png,2,shoes,1,3450,2,2,11/6/25,2/25/22,OL,NA,FALSE,NA,44.36411436082813
23,exp_2_child,3,11/06/2025,14:02:42,8,familiar_word_condition,shoes,shoe_elf_1_2.png,7,shoes,2,7965,1,2,11/6/25,2/25/22,OL,NA,FALSE,NA,44.36411436082813
23,exp_2_child,3,11/06/2025,14:02:42,9,familiar_word_condition,cups,cup_twohandled_2_2.png,7,cups,1,2875,2,2,11/6/25,2/25/22,OL,NA,FALSE,NA,44.36411436082813
23,exp_2_child,3,11/06/2025,14:02:42,9,familiar_word_condition,cups,cup_twohandled_3_2.png,11,cups,2,3570,3,2,11/6/25,2/25/22,OL,NA,FALSE,NA,44.36411436082813
19,exp_2_child,4,11/04/2025,13:46:51,0,familiar_word_condition,carrots,carrot_carrot_5_0.png,3,carrots,1,4630,5,0,11/4/2025,5/28/2021,OL,NA,FALSE,NA,53.2697995399277
19,exp_2_child,4,11/04/2025,13:46:51,0,familiar_word_condition,carrots,carrot_carrot_6_0.png,6,carrots,2,6296,6,0,11/4/2025,5/28/2021,OL,NA,FALSE,NA,53.2697995399277
19,exp_2_child,4,11/04/2025,13:46:51,1,familiar_word_condition,apples,apple_apple_6_0.png,2,apples,1,3163,6,0,11/4/2025,5/28/2021,OL,NA,FALSE,NA,53.2697995399277
19,exp_2_child,4,11/04/2025,13:46:51,1,familiar_word_condition,apples,apple_apple_2_0.png,6,apples,2,4262,2,0,11/4/2025,5/28/2021,OL,NA,FALSE,NA,53.2697995399277
19,exp_2_child,4,11/04/2025,13:46:51,2,familiar_word_condition,flowers,flower_round_2_1.png,1,flowers,1,4430,2,1,11/4/2025,5/28/2021,OL,NA,FALSE,NA,53.2697995399277
19,exp_2_child,4,11/04/2025,13:46:51,2,familiar_word_condition,flowers,flower_round_1_1.png,11,flowers,2,6881,1,1,11/4/2025,5/28/2021,OL,NA,FALSE,NA,53.2697995399277
19,exp_2_child,4,11/04/2025,13:46:51,3,familiar_word_condition,shoes,shoe_loafer_2_1.png,1,shoes,1,3614,2,1,11/4/2025,5/28/2021,OL,NA,FALSE,NA,53.2697995399277
19,exp_2_child,4,11/04/2025,13:46:51,3,familiar_word_condition,shoes,shoe_sneaker_1_1.png,7,shoes,2,6830,1,1,11/4/2025,5/28/2021,OL,NA,FALSE,NA,53.2697995399277
19,exp_2_child,4,11/04/2025,13:46:51,4,familiar_word_condition,mushrooms,mushroom_disc_2_2.png,2,mushrooms,1,3547,2,2,11/4/2025,5/28/2021,OL,NA,FALSE,NA,53.2697995399277
19,exp_2_child,4,11/04/2025,13:46:51,4,familiar_word_condition,mushrooms,mushroom_bell_3_2.png,10,mushrooms,2,4997,3,2,11/4/2025,5/28/2021,OL,NA,FALSE,NA,53.2697995399277
19,exp_2_child,4,11/04/2025,13:46:51,5,familiar_word_condition,leaves,leaf_oak_2_1.png,6,leaves,1,2898,2,1,11/4/2025,5/28/2021,OL,NA,FALSE,NA,53.2697995399277
19,exp_2_child,4,11/04/2025,13:46:51,5,familiar_word_condition,leaves,leaf_oak_3_1.png,3,leaves,2,3847,3,1,11/4/2025,5/28/2021,OL,NA,FALSE,NA,53.2697995399277
19,exp_2_child,4,11/04/2025,13:46:51,6,familiar_word_condition,hats,hat_party_1_2.png,1,hats,1,2797,1,2,11/4/2025,5/28/2021,OL,NA,FALSE,NA,53.2697995399277
19,exp_2_child,4,11/04/2025,13:46:51,6,familiar_word_condition,hats,hat_jester_1_2.png,2,hats,2,4980,1,2,11/4/2025,5/28/2021,OL,NA,FALSE,NA,53.2697995399277
19,exp_2_child,4,11/04/2025,13:46:51,7,familiar_word_condition,cups,cup_teacup_1_1.png,2,cups,1,3198,1,1,11/4/2025,5/28/2021,OL,NA,FALSE,NA,53.2697995399277
19,exp_2_child,4,11/04/2025,13:46:51,7,familiar_word_condition,cups,cup_glass_3_1.png,3,cups,2,4316,3,1,11/4/2025,5/28/2021,OL,NA,FALSE,NA,53.2697995399277
19,exp_2_child,4,11/04/2025,13:46:51,8,familiar_word_condition,shells,shell_spiral_2_1.png,7,shells,1,2806,2,1,11/4/2025,5/28/2021,OL,NA,FALSE,NA,53.2697995399277
19,exp_2_child,4,11/04/2025,13:46:51,8,familiar_word_condition,shells,shell_spiral_3_1.png,9,shells,2,4595,3,1,11/4/2025,5/28/2021,OL,NA,FALSE,NA,53.2697995399277
19,exp_2_child,4,11/04/2025,13:46:51,9,familiar_word_condition,spoons,spoon_teaspoon_1_1.png,3,spoons,1,2683,1,1,11/4/2025,5/28/2021,OL,NA,FALSE,NA,53.2697995399277
19,exp_2_child,4,11/04/2025,13:46:51,9,familiar_word_condition,spoons,spoon_teaspoon_3_1.png,7,spoons,2,4179,3,1,11/4/2025,5/28/2021,OL,NA,FALSE,NA,53.2697995399277
21,exp_2_child,3,11/06/2025,09:39:33,0,familiar_word_condition,carrots,carrot_carrot_4_0.png,11,carrots,1,14724,4,0,11/6/2025,10/13/2022,CB,Had a lot of dificulty clicking the items but didnt seem to switch her choices,FALSE,NA,36.805783766020376
21,exp_2_child,3,11/06/2025,09:39:33,0,familiar_word_condition,carrots,carrot_carrot_2_0.png,7,carrots,2,25484,2,0,11/6/2025,10/13/2022,CB,Had a lot of dificulty clicking the items but didnt seem to switch her choices,FALSE,NA,36.805783766020376
21,exp_2_child,3,11/06/2025,09:39:33,1,familiar_word_condition,apples,apple_apple_4_0.png,1,apples,1,10199,4,0,11/6/2025,10/13/2022,CB,Had a lot of dificulty clicking the items but didnt seem to switch her choices,FALSE,NA,36.805783766020376
21,exp_2_child,3,11/06/2025,09:39:33,1,familiar_word_condition,apples,apple_apple_5_0.png,0,apples,2,16364,5,0,11/6/2025,10/13/2022,CB,Had a lot of dificulty clicking the items but didnt seem to switch her choices,FALSE,NA,36.805783766020376
21,exp_2_child,3,11/06/2025,09:39:33,2,familiar_word_condition,shells,shell_spiral_1_1.png,8,shells,1,11557,1,1,11/6/2025,10/13/2022,CB,Had a lot of dificulty clicking the items but didnt seem to switch her choices,FALSE,NA,36.805783766020376
21,exp_2_child,3,11/06/2025,09:39:33,2,familiar_word_condition,shells,shell_spiral_3_1.png,9,shells,2,31426,3,1,11/6/2025,10/13/2022,CB,Had a lot of dificulty clicking the items but didnt seem to switch her choices,FALSE,NA,36.805783766020376
21,exp_2_child,3,11/06/2025,09:39:33,3,familiar_word_condition,leaves,leaf_oak_1_1.png,0,leaves,1,14707,1,1,11/6/2025,10/13/2022,CB,Had a lot of dificulty clicking the items but didnt seem to switch her choices,FALSE,NA,36.805783766020376
21,exp_2_child,3,11/06/2025,09:39:33,3,familiar_word_condition,leaves,leaf_bean_1_2.png,6,leaves,2,23647,1,2,11/6/2025,10/13/2022,CB,Had a lot of dificulty clicking the items but didnt seem to switch her choices,FALSE,NA,36.805783766020376
21,exp_2_child,3,11/06/2025,09:39:33,4,familiar_word_condition,hats,hat_party_3_2.png,2,hats,1,10346,3,2,11/6/2025,10/13/2022,CB,Had a lot of dificulty clicking the items but didnt seem to switch her choices,FALSE,NA,36.805783766020376
21,exp_2_child,3,11/06/2025,09:39:33,4,familiar_word_condition,hats,hat_party_1_2.png,0,hats,2,16188,1,2,11/6/2025,10/13/2022,CB,Had a lot of dificulty clicking the items but didnt seem to switch her choices,FALSE,NA,36.805783766020376
21,exp_2_child,3,11/06/2025,09:39:33,5,familiar_word_condition,mushrooms,mushroom_bell_3_2.png,2,mushrooms,1,12305,3,2,11/6/2025,10/13/2022,CB,Had a lot of dificulty clicking the items but didnt seem to switch her choices,FALSE,NA,36.805783766020376
21,exp_2_child,3,11/06/2025,09:39:33,5,familiar_word_condition,mushrooms,mushroom_enoki_2_1.png,1,mushrooms,2,21580,2,1,11/6/2025,10/13/2022,CB,Had a lot of dificulty clicking the items but didnt seem to switch her choices,FALSE,NA,36.805783766020376
21,exp_2_child,3,11/06/2025,09:39:33,6,familiar_word_condition,flowers,flower_trumpet_3_2.png,11,flowers,1,3840,3,2,11/6/2025,10/13/2022,CB,Had a lot of dificulty clicking the items but didnt seem to switch her choices,FALSE,NA,36.805783766020376
21,exp_2_child,3,11/06/2025,09:39:33,6,familiar_word_condition,flowers,flower_iris_2_2.png,7,flowers,2,9358,2,2,11/6/2025,10/13/2022,CB,Had a lot of dificulty clicking the items but didnt seem to switch her choices,FALSE,NA,36.805783766020376
21,exp_2_child,3,11/06/2025,09:39:33,7,familiar_word_condition,spoons,spoon_soup_2_1.png,9,spoons,1,3360,2,1,11/6/2025,10/13/2022,CB,Had a lot of dificulty clicking the items but didnt seem to switch her choices,FALSE,NA,36.805783766020376
21,exp_2_child,3,11/06/2025,09:39:33,7,familiar_word_condition,spoons,spoon_soup_3_1.png,10,spoons,2,14712,3,1,11/6/2025,10/13/2022,CB,Had a lot of dificulty clicking the items but didnt seem to switch her choices,FALSE,NA,36.805783766020376
21,exp_2_child,3,11/06/2025,09:39:33,8,familiar_word_condition,cups,cup_glass_2_1.png,7,cups,1,3498,2,1,11/6/2025,10/13/2022,CB,Had a lot of dificulty clicking the items but didnt seem to switch her choices,FALSE,NA,36.805783766020376
21,exp_2_child,3,11/06/2025,09:39:33,8,familiar_word_condition,cups,cup_glass_1_1.png,6,cups,2,13360,1,1,11/6/2025,10/13/2022,CB,Had a lot of dificulty clicking the items but didnt seem to switch her choices,FALSE,NA,36.805783766020376
21,exp_2_child,3,11/06/2025,09:39:33,9,familiar_word_condition,shoes,shoe_loafer_2_1.png,6,shoes,1,10367,2,1,11/6/2025,10/13/2022,CB,Had a lot of dificulty clicking the items but didnt seem to switch her choices,FALSE,NA,36.805783766020376
21,exp_2_child,3,11/06/2025,09:39:33,9,familiar_word_condition,shoes,shoe_loafer_3_1.png,10,shoes,2,18896,3,1,11/6/2025,10/13/2022,CB,Had a lot of dificulty clicking the items but didnt seem to switch her choices,FALSE,NA,36.805783766020376
11,exp_2_child,3,11/04/2025,09:46:52,0,familiar_word_condition,apples,apple_apple_1_0.png,5,apples,1,5323,1,0,11/4/2025,7/30/2022,CB,NA,FALSE,NA,39.20473217219849
11,exp_2_child,3,11/04/2025,09:46:52,0,familiar_word_condition,apples,apple_apple_3_0.png,4,apples,2,8185,3,0,11/4/2025,7/30/2022,CB,NA,FALSE,NA,39.20473217219849
11,exp_2_child,3,11/04/2025,09:46:52,1,familiar_word_condition,carrots,carrot_carrot_3_0.png,5,carrots,1,2926,3,0,11/4/2025,7/30/2022,CB,NA,FALSE,NA,39.20473217219849
11,exp_2_child,3,11/04/2025,09:46:52,1,familiar_word_condition,carrots,carrot_carrot_6_0.png,6,carrots,2,6180,6,0,11/4/2025,7/30/2022,CB,NA,FALSE,NA,39.20473217219849
11,exp_2_child,3,11/04/2025,09:46:52,2,familiar_word_condition,mushrooms,mushroom_enoki_2_1.png,5,mushrooms,1,3044,2,1,11/4/2025,7/30/2022,CB,NA,FALSE,NA,39.20473217219849
11,exp_2_child,3,11/04/2025,09:46:52,2,familiar_word_condition,mushrooms,mushroom_disc_2_2.png,6,mushrooms,2,5963,2,2,11/4/2025,7/30/2022,CB,NA,FALSE,NA,39.20473217219849
11,exp_2_child,3,11/04/2025,09:46:52,3,familiar_word_condition,leaves,leaf_oak_2_1.png,5,leaves,1,3245,2,1,11/4/2025,7/30/2022,CB,NA,FALSE,NA,39.20473217219849
11,exp_2_child,3,11/04/2025,09:46:52,3,familiar_word_condition,leaves,leaf_heart_1_2.png,6,leaves,2,5615,1,2,11/4/2025,7/30/2022,CB,NA,FALSE,NA,39.20473217219849
11,exp_2_child,3,11/04/2025,09:46:52,4,familiar_word_condition,shoes,shoe_loafer_2_1.png,10,shoes,1,10064,2,1,11/4/2025,7/30/2022,CB,NA,FALSE,NA,39.20473217219849
11,exp_2_child,3,11/04/2025,09:46:52,4,familiar_word_condition,shoes,shoe_sneaker_2_1.png,9,shoes,2,11445,2,1,11/4/2025,7/30/2022,CB,NA,FALSE,NA,39.20473217219849
11,exp_2_child,3,11/04/2025,09:46:52,5,familiar_word_condition,cups,cup_twohandled_3_2.png,9,cups,1,2581,3,2,11/4/2025,7/30/2022,CB,NA,FALSE,NA,39.20473217219849
11,exp_2_child,3,11/04/2025,09:46:52,5,familiar_word_condition,cups,cup_glass_3_1.png,8,cups,2,3897,3,1,11/4/2025,7/30/2022,CB,NA,FALSE,NA,39.20473217219849
11,exp_2_child,3,11/04/2025,09:46:52,6,familiar_word_condition,shells,shell_fan_3_1.png,10,shells,1,6899,3,1,11/4/2025,7/30/2022,CB,NA,FALSE,NA,39.20473217219849
11,exp_2_child,3,11/04/2025,09:46:52,6,familiar_word_condition,shells,shell_stingray_1_2.png,9,shells,2,8161,1,2,11/4/2025,7/30/2022,CB,NA,FALSE,NA,39.20473217219849
11,exp_2_child,3,11/04/2025,09:46:52,7,familiar_word_condition,flowers,flower_trumpet_1_2.png,10,flowers,1,4186,1,2,11/4/2025,7/30/2022,CB,NA,FALSE,NA,39.20473217219849
11,exp_2_child,3,11/04/2025,09:46:52,7,familiar_word_condition,flowers,flower_star_1_1.png,9,flowers,2,5687,1,1,11/4/2025,7/30/2022,CB,NA,FALSE,NA,39.20473217219849
11,exp_2_child,3,11/04/2025,09:46:52,8,familiar_word_condition,spoons,spoon_slotted_2_2.png,9,spoons,1,2413,2,2,11/4/2025,7/30/2022,CB,NA,FALSE,NA,39.20473217219849
11,exp_2_child,3,11/04/2025,09:46:52,8,familiar_word_condition,spoons,spoon_slotted_1_2.png,10,spoons,2,3917,1,2,11/4/2025,7/30/2022,CB,NA,FALSE,NA,39.20473217219849
11,exp_2_child,3,11/04/2025,09:46:52,9,familiar_word_condition,hats,hat_ballcap_3_1.png,10,hats,1,7044,3,1,11/4/2025,7/30/2022,CB,NA,FALSE,NA,39.20473217219849
11,exp_2_child,3,11/04/2025,09:46:52,9,familiar_word_condition,hats,hat_sun_2_1.png,9,hats,2,9288,2,1,11/4/2025,7/30/2022,CB,NA,FALSE,NA,39.20473217219849
16,exp_2_child,4,11/04/2025,11:09:58,0,novel_word_condition,carrots,carrot_carrot_6_0.png,11,carrots,1,3333,6,0,11/4/2025,2/28/2021,CB,NA,FALSE,NA,56.19454485704897
16,exp_2_child,4,11/04/2025,11:09:58,0,novel_word_condition,carrots,carrot_carrot_4_0.png,9,carrots,2,4017,4,0,11/4/2025,2/28/2021,CB,NA,FALSE,NA,56.19454485704897
16,exp_2_child,4,11/04/2025,11:09:58,1,novel_word_condition,apples,apple_apple_2_0.png,11,apples,1,2830,2,0,11/4/2025,2/28/2021,CB,NA,FALSE,NA,56.19454485704897
16,exp_2_child,4,11/04/2025,11:09:58,1,novel_word_condition,apples,apple_apple_5_0.png,7,apples,2,3346,5,0,11/4/2025,2/28/2021,CB,NA,FALSE,NA,56.19454485704897
16,exp_2_child,4,11/04/2025,11:09:58,2,novel_word_condition,shoes,shoe_sneaker_3_1.png,10,serns,1,10295,3,1,11/4/2025,2/28/2021,CB,NA,FALSE,NA,56.19454485704897
16,exp_2_child,4,11/04/2025,11:09:58,2,novel_word_condition,shoes,shoe_sneaker_2_1.png,11,serns,2,10893,2,1,11/4/2025,2/28/2021,CB,NA,FALSE,NA,56.19454485704897
16,exp_2_child,4,11/04/2025,11:09:58,3,novel_word_condition,leaves,leaf_droplet_3_1.png,2,palts,1,7219,3,1,11/4/2025,2/28/2021,CB,NA,FALSE,NA,56.19454485704897
16,exp_2_child,4,11/04/2025,11:09:58,3,novel_word_condition,leaves,leaf_droplet_2_1.png,3,palts,2,8854,2,1,11/4/2025,2/28/2021,CB,NA,FALSE,NA,56.19454485704897
16,exp_2_child,4,11/04/2025,11:09:58,4,novel_word_condition,spoons,spoon_slotted_2_2.png,4,datches,1,5657,2,2,11/4/2025,2/28/2021,CB,NA,FALSE,NA,56.19454485704897
16,exp_2_child,4,11/04/2025,11:09:58,4,novel_word_condition,spoons,spoon_slotted_3_2.png,0,datches,2,6345,3,2,11/4/2025,2/28/2021,CB,NA,FALSE,NA,56.19454485704897
16,exp_2_child,4,11/04/2025,11:09:58,5,novel_word_condition,flowers,flower_trumpet_1_2.png,2,leams,1,9082,1,2,11/4/2025,2/28/2021,CB,NA,FALSE,NA,56.19454485704897
16,exp_2_child,4,11/04/2025,11:09:58,5,novel_word_condition,flowers,flower_trumpet_2_2.png,1,leams,2,9613,2,2,11/4/2025,2/28/2021,CB,NA,FALSE,NA,56.19454485704897
16,exp_2_child,4,11/04/2025,11:09:58,6,novel_word_condition,hats,hat_jester_1_2.png,3,nefts,1,3906,1,2,11/4/2025,2/28/2021,CB,NA,FALSE,NA,56.19454485704897
16,exp_2_child,4,11/04/2025,11:09:58,6,novel_word_condition,hats,hat_jester_2_2.png,7,nefts,2,4617,2,2,11/4/2025,2/28/2021,CB,NA,FALSE,NA,56.19454485704897
16,exp_2_child,4,11/04/2025,11:09:58,7,novel_word_condition,shells,shell_spiral_3_1.png,1,gades,1,5395,3,1,11/4/2025,2/28/2021,CB,NA,FALSE,NA,56.19454485704897
16,exp_2_child,4,11/04/2025,11:09:58,7,novel_word_condition,shells,shell_spiral_2_1.png,6,gades,2,5962,2,1,11/4/2025,2/28/2021,CB,NA,FALSE,NA,56.19454485704897
16,exp_2_child,4,11/04/2025,11:09:58,8,novel_word_condition,cups,cup_teacup_3_1.png,6,bines,1,5398,3,1,11/4/2025,2/28/2021,CB,NA,FALSE,NA,56.19454485704897
16,exp_2_child,4,11/04/2025,11:09:58,8,novel_word_condition,cups,cup_teacup_2_1.png,7,bines,2,8262,2,1,11/4/2025,2/28/2021,CB,NA,FALSE,NA,56.19454485704897
16,exp_2_child,4,11/04/2025,11:09:58,9,novel_word_condition,mushrooms,mushroom_disc_2_2.png,9,tinches,1,3751,2,2,11/4/2025,2/28/2021,CB,NA,FALSE,NA,56.19454485704897
16,exp_2_child,4,11/04/2025,11:09:58,9,novel_word_condition,mushrooms,mushroom_toadstool_1_1.png,11,tinches,2,4348,1,1,11/4/2025,2/28/2021,CB,NA,FALSE,NA,56.19454485704897
22,exp_2_child,3,11/06/2025,09:46:18,0,familiar_word_condition,apples,strawberry_strawberry_5_0.png,5,apples,1,7662,5,0,11/6/2025,9/8/2022,CB,Speaks spanish mostly but understands and speaks english pretty well too,FALSE,NA,37.95596450870851
22,exp_2_child,3,11/06/2025,09:46:18,0,familiar_word_condition,apples,apple_apple_1_0.png,6,apples,2,13741,1,0,11/6/2025,9/8/2022,CB,Speaks spanish mostly but understands and speaks english pretty well too,FALSE,NA,37.95596450870851
22,exp_2_child,3,11/06/2025,09:46:18,1,familiar_word_condition,carrots,carrot_carrot_4_0.png,7,carrots,1,9032,4,0,11/6/2025,9/8/2022,CB,Speaks spanish mostly but understands and speaks english pretty well too,FALSE,NA,37.95596450870851
22,exp_2_child,3,11/06/2025,09:46:18,1,familiar_word_condition,carrots,carrot_carrot_3_0.png,10,carrots,2,12349,3,0,11/6/2025,9/8/2022,CB,Speaks spanish mostly but understands and speaks english pretty well too,FALSE,NA,37.95596450870851
22,exp_2_child,3,11/06/2025,09:46:18,2,familiar_word_condition,shells,shell_fan_3_1.png,5,shells,1,36263,3,1,11/6/2025,9/8/2022,CB,Speaks spanish mostly but understands and speaks english pretty well too,FALSE,NA,37.95596450870851
22,exp_2_child,3,11/06/2025,09:46:18,2,familiar_word_condition,shells,shell_spiral_2_1.png,1,shells,2,40698,2,1,11/6/2025,9/8/2022,CB,Speaks spanish mostly but understands and speaks english pretty well too,FALSE,NA,37.95596450870851
22,exp_2_child,3,11/06/2025,09:46:18,3,familiar_word_condition,spoons,spoon_teaspoon_1_1.png,0,spoons,1,12531,1,1,11/6/2025,9/8/2022,CB,Speaks spanish mostly but understands and speaks english pretty well too,FALSE,NA,37.95596450870851
22,exp_2_child,3,11/06/2025,09:46:18,3,familiar_word_condition,spoons,spoon_slotted_3_2.png,1,spoons,2,20230,3,2,11/6/2025,9/8/2022,CB,Speaks spanish mostly but understands and speaks english pretty well too,FALSE,NA,37.95596450870851
22,exp_2_child,3,11/06/2025,09:46:18,4,familiar_word_condition,flowers,flower_iris_1_2.png,3,flowers,1,17494,1,2,11/6/2025,9/8/2022,CB,Speaks spanish mostly but understands and speaks english pretty well too,FALSE,NA,37.95596450870851
22,exp_2_child,3,11/06/2025,09:46:18,4,familiar_word_condition,flowers,flower_star_3_1.png,2,flowers,2,21747,3,1,11/6/2025,9/8/2022,CB,Speaks spanish mostly but understands and speaks english pretty well too,FALSE,NA,37.95596450870851
22,exp_2_child,3,11/06/2025,09:46:18,5,familiar_word_condition,shoes,shoe_sneaker_2_1.png,6,shoes,1,7082,2,1,11/6/2025,9/8/2022,CB,Speaks spanish mostly but understands and speaks english pretty well too,FALSE,NA,37.95596450870851
22,exp_2_child,3,11/06/2025,09:46:18,5,familiar_word_condition,shoes,shoe_elf_1_2.png,7,shoes,2,10844,1,2,11/6/2025,9/8/2022,CB,Speaks spanish mostly but understands and speaks english pretty well too,FALSE,NA,37.95596450870851
22,exp_2_child,3,11/06/2025,09:46:18,6,familiar_word_condition,mushrooms,mushroom_toadstool_1_1.png,9,mushrooms,1,8464,1,1,11/6/2025,9/8/2022,CB,Speaks spanish mostly but understands and speaks english pretty well too,FALSE,NA,37.95596450870851
22,exp_2_child,3,11/06/2025,09:46:18,6,familiar_word_condition,mushrooms,mushroom_toadstool_3_1.png,10,mushrooms,2,12130,3,1,11/6/2025,9/8/2022,CB,Speaks spanish mostly but understands and speaks english pretty well too,FALSE,NA,37.95596450870851
22,exp_2_child,3,11/06/2025,09:46:18,7,familiar_word_condition,hats,hat_sun_1_1.png,11,hats,1,4518,1,1,11/6/2025,9/8/2022,CB,Speaks spanish mostly but understands and speaks english pretty well too,FALSE,NA,37.95596450870851
22,exp_2_child,3,11/06/2025,09:46:18,7,familiar_word_condition,hats,hat_sun_2_1.png,10,hats,2,6846,2,1,11/6/2025,9/8/2022,CB,Speaks spanish mostly but understands and speaks english pretty well too,FALSE,NA,37.95596450870851
22,exp_2_child,3,11/06/2025,09:46:18,8,familiar_word_condition,cups,cup_glass_1_1.png,11,cups,1,4299,1,1,11/6/2025,9/8/2022,CB,Speaks spanish mostly but understands and speaks english pretty well too,FALSE,NA,37.95596450870851
22,exp_2_child,3,11/06/2025,09:46:18,8,familiar_word_condition,cups,cup_glass_3_1.png,10,cups,2,6032,3,1,11/6/2025,9/8/2022,CB,Speaks spanish mostly but understands and speaks english pretty well too,FALSE,NA,37.95596450870851
22,exp_2_child,3,11/06/2025,09:46:18,9,familiar_word_condition,leaves,leaf_heart_2_2.png,11,leaves,1,3792,2,2,11/6/2025,9/8/2022,CB,Speaks spanish mostly but understands and speaks english pretty well too,FALSE,NA,37.95596450870851
22,exp_2_child,3,11/06/2025,09:46:18,9,familiar_word_condition,leaves,leaf_droplet_2_1.png,10,leaves,2,5531,2,1,11/6/2025,9/8/2022,CB,Speaks spanish mostly but understands and speaks english pretty well too,FALSE,NA,37.95596450870851
13,exp_2_child,4,11/04/2025,10:00:33,0,familiar_word_condition,carrots,carrot_carrot_2_0.png,9,carrots,1,3353,2,0,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
13,exp_2_child,4,11/04/2025,10:00:33,0,familiar_word_condition,carrots,carrot_carrot_5_0.png,8,carrots,2,4286,5,0,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
13,exp_2_child,4,11/04/2025,10:00:33,1,familiar_word_condition,apples,apple_apple_3_0.png,8,apples,1,3712,3,0,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
13,exp_2_child,4,11/04/2025,10:00:33,1,familiar_word_condition,apples,apple_apple_5_0.png,9,apples,2,4381,5,0,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
13,exp_2_child,4,11/04/2025,10:00:33,2,familiar_word_condition,leaves,leaf_droplet_3_1.png,8,leaves,1,2963,3,1,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
13,exp_2_child,4,11/04/2025,10:00:33,2,familiar_word_condition,leaves,leaf_droplet_2_1.png,9,leaves,2,3679,2,1,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
13,exp_2_child,4,11/04/2025,10:00:33,3,familiar_word_condition,shells,shell_fan_3_1.png,8,shells,1,3026,3,1,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
13,exp_2_child,4,11/04/2025,10:00:33,3,familiar_word_condition,shells,shell_spiral_2_1.png,9,shells,2,3814,2,1,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
13,exp_2_child,4,11/04/2025,10:00:33,4,familiar_word_condition,spoons,spoon_soup_3_1.png,6,spoons,1,5132,3,1,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
13,exp_2_child,4,11/04/2025,10:00:33,4,familiar_word_condition,spoons,spoon_teaspoon_3_1.png,5,spoons,2,6131,3,1,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
