study_id,session_id,trial_number,condition,category,image_name,word,click_order,rt,id,typicality,participant_id
borrowing_adult_artifacts,6969790c6c73fa3b1dd71b52,5,novel_word_condition,flowers,flower_trumpet_2_2.png,gades,1,4999,2,2,55
borrowing_adult_artifacts,6969790c6c73fa3b1dd71b52,5,novel_word_condition,flowers,flower_trumpet_1_2.png,gades,2,5823,1,2,55
borrowing_adult_artifacts,6969790c6c73fa3b1dd71b52,6,novel_word_condition,shells,shell_spiral_2_1.png,leams,1,5762,2,1,55
borrowing_adult_artifacts,6969790c6c73fa3b1dd71b52,6,novel_word_condition,shells,shell_spiral_3_1.png,leams,2,6450,3,1,55
borrowing_adult_artifacts,6969790c6c73fa3b1dd71b52,7,novel_word_condition,shoes,shoe_elf_1_2.png,palts,1,3099,1,2,55
borrowing_adult_artifacts,6969790c6c73fa3b1dd71b52,7,novel_word_condition,shoes,shoe_elf_2_2.png,palts,2,6516,2,2,55
borrowing_adult_artifacts,696979854d11e6eb305e5803,0,novel_word_condition,spoons,spoon_soup_2_1.png,nefts,1,34939,2,1,33
borrowing_adult_artifacts,696979854d11e6eb305e5803,0,novel_word_condition,spoons,spoon_soup_1_1.png,nefts,2,35580,1,1,33
borrowing_adult_artifacts,696979854d11e6eb305e5803,1,novel_word_condition,shells,shell_urn_2_2.png,tinches,1,35097,2,2,33
borrowing_adult_artifacts,696979854d11e6eb305e5803,1,novel_word_condition,shells,shell_urn_3_2.png,tinches,2,35503,3,2,33
borrowing_adult_artifacts,696979854d11e6eb305e5803,2,novel_word_condition,hats,hat_party_1_2.png,palts,1,17471,1,2,33
borrowing_adult_artifacts,696979854d11e6eb305e5803,2,novel_word_condition,hats,hat_party_2_2.png,palts,2,17823,2,2,33
borrowing_adult_artifacts,696979854d11e6eb305e5803,3,novel_word_condition,flowers,flower_iris_3_2.png,bines,1,13521,3,2,33
borrowing_adult_artifacts,696979854d11e6eb305e5803,3,novel_word_condition,flowers,flower_iris_2_2.png,bines,2,13951,2,2,33
borrowing_adult_artifacts,696979854d11e6eb305e5803,4,novel_word_condition,mushrooms,mushroom_enoki_3_1.png,gades,1,12474,3,1,33
borrowing_adult_artifacts,696979854d11e6eb305e5803,4,novel_word_condition,mushrooms,mushroom_enoki_2_1.png,gades,2,13682,2,1,33
borrowing_adult_artifacts,696979854d11e6eb305e5803,5,novel_word_condition,cups,cup_twohandled_3_2.png,serns,1,17975,3,2,33
borrowing_adult_artifacts,696979854d11e6eb305e5803,5,novel_word_condition,cups,cup_twohandled_1_2.png,serns,2,18379,1,2,33
borrowing_adult_artifacts,696979854d11e6eb305e5803,6,novel_word_condition,leaves,leaf_bean_2_2.png,leams,1,7635,2,2,33
borrowing_adult_artifacts,696979854d11e6eb305e5803,6,novel_word_condition,leaves,leaf_bean_3_2.png,leams,2,7995,3,2,33
borrowing_adult_artifacts,696979854d11e6eb305e5803,7,novel_word_condition,shoes,shoe_ghillie_1_2.png,datches,1,6927,1,2,33
borrowing_adult_artifacts,696979854d11e6eb305e5803,7,novel_word_condition,shoes,shoe_ghillie_3_2.png,datches,2,7292,3,2,33
borrowing_adult_artifacts,69697c7af5bbd72b62402b74,0,familiar_word_condition,cups,cup_twohandled_3_2.png,cups,1,8690,3,2,51
borrowing_adult_artifacts,69697c7af5bbd72b62402b74,0,familiar_word_condition,cups,cup_glass_3_1.png,cups,2,18821,3,1,51
borrowing_adult_artifacts,69697c7af5bbd72b62402b74,1,familiar_word_condition,shells,shell_spiral_2_1.png,shells,1,9395,2,1,51
borrowing_adult_artifacts,69697c7af5bbd72b62402b74,1,familiar_word_condition,shells,shell_urn_2_2.png,shells,2,10572,2,2,51
borrowing_adult_artifacts,69697c7af5bbd72b62402b74,2,familiar_word_condition,hats,hat_ballcap_1_1.png,hats,1,9179,1,1,51
borrowing_adult_artifacts,69697c7af5bbd72b62402b74,2,familiar_word_condition,hats,hat_sun_1_1.png,hats,2,10380,1,1,51
borrowing_adult_artifacts,69697c7af5bbd72b62402b74,3,familiar_word_condition,flowers,flower_round_1_1.png,flowers,1,9302,1,1,51
borrowing_adult_artifacts,69697c7af5bbd72b62402b74,3,familiar_word_condition,flowers,flower_round_3_1.png,flowers,2,12666,3,1,51
borrowing_adult_artifacts,69697c7af5bbd72b62402b74,4,familiar_word_condition,spoons,spoon_teaspoon_1_1.png,spoons,1,12151,1,1,51
borrowing_adult_artifacts,69697c7af5bbd72b62402b74,4,familiar_word_condition,spoons,spoon_teaspoon_2_1.png,spoons,2,13433,2,1,51
borrowing_adult_artifacts,69697c7af5bbd72b62402b74,5,familiar_word_condition,shoes,shoe_sneaker_3_1.png,shoes,1,10620,3,1,51
borrowing_adult_artifacts,69697c7af5bbd72b62402b74,5,familiar_word_condition,shoes,shoe_ghillie_1_2.png,shoes,2,11972,1,2,51
borrowing_adult_artifacts,69697c7af5bbd72b62402b74,6,familiar_word_condition,mushrooms,mushroom_toadstool_3_1.png,mushrooms,1,6721,3,1,51
borrowing_adult_artifacts,69697c7af5bbd72b62402b74,6,familiar_word_condition,mushrooms,mushroom_disc_2_2.png,mushrooms,2,11074,2,2,51
borrowing_adult_artifacts,69697c7af5bbd72b62402b74,7,familiar_word_condition,leaves,leaf_oak_1_1.png,leaves,1,5852,1,1,51
borrowing_adult_artifacts,69697c7af5bbd72b62402b74,7,familiar_word_condition,leaves,leaf_droplet_1_1.png,leaves,2,6829,1,1,51
borrowing_adult_artifacts,69697c86563c5432dd07e84a,0,familiar_word_condition,flowers,flower_round_3_1.png,flowers,1,2726,3,1,66
borrowing_adult_artifacts,69697c86563c5432dd07e84a,0,familiar_word_condition,flowers,flower_star_2_1.png,flowers,2,3561,2,1,66
borrowing_adult_artifacts,69697c86563c5432dd07e84a,1,familiar_word_condition,leaves,leaf_droplet_3_1.png,leaves,1,2900,3,1,66
borrowing_adult_artifacts,69697c86563c5432dd07e84a,1,familiar_word_condition,leaves,leaf_oak_3_1.png,leaves,2,4813,3,1,66
borrowing_adult_artifacts,69697c86563c5432dd07e84a,2,familiar_word_condition,shoes,shoe_sneaker_2_1.png,shoes,1,3196,2,1,66
borrowing_adult_artifacts,69697c86563c5432dd07e84a,2,familiar_word_condition,shoes,shoe_loafer_2_1.png,shoes,2,3855,2,1,66
borrowing_adult_artifacts,69697c86563c5432dd07e84a,3,familiar_word_condition,spoons,spoon_teaspoon_2_1.png,spoons,1,2696,2,1,66
borrowing_adult_artifacts,69697c86563c5432dd07e84a,3,familiar_word_condition,spoons,spoon_teaspoon_3_1.png,spoons,2,5311,3,1,66
borrowing_adult_artifacts,69697c86563c5432dd07e84a,4,familiar_word_condition,mushrooms,mushroom_toadstool_1_1.png,mushrooms,1,2998,1,1,66
borrowing_adult_artifacts,69697c86563c5432dd07e84a,4,familiar_word_condition,mushrooms,mushroom_disc_1_2.png,mushrooms,2,4939,1,2,66
borrowing_adult_artifacts,69697c86563c5432dd07e84a,5,familiar_word_condition,shells,shell_spiral_3_1.png,shells,1,2373,3,1,66
borrowing_adult_artifacts,69697c86563c5432dd07e84a,5,familiar_word_condition,shells,shell_fan_3_1.png,shells,2,3061,3,1,66
borrowing_adult_artifacts,69697c86563c5432dd07e84a,6,familiar_word_condition,cups,cup_teacup_2_1.png,cups,1,2971,2,1,66
borrowing_adult_artifacts,69697c86563c5432dd07e84a,6,familiar_word_condition,cups,cup_glass_1_1.png,cups,2,4247,1,1,66
borrowing_adult_artifacts,69697c86563c5432dd07e84a,7,familiar_word_condition,hats,hat_ballcap_3_1.png,hats,1,3040,3,1,66
borrowing_adult_artifacts,69697c86563c5432dd07e84a,7,familiar_word_condition,hats,hat_sun_1_1.png,hats,2,3636,1,1,66
borrowing_adult_artifacts,6969791fa98645c7ed40ffad,0,familiar_word_condition,spoons,spoon_teaspoon_2_1.png,spoons,1,4592,2,1,42
borrowing_adult_artifacts,6969791fa98645c7ed40ffad,0,familiar_word_condition,spoons,spoon_teaspoon_3_1.png,spoons,2,5536,3,1,42
borrowing_adult_artifacts,6969791fa98645c7ed40ffad,1,familiar_word_condition,shells,shell_spiral_3_1.png,shells,1,3319,3,1,42
borrowing_adult_artifacts,6969791fa98645c7ed40ffad,1,familiar_word_condition,shells,shell_spiral_2_1.png,shells,2,5978,2,1,42
borrowing_adult_artifacts,6969791fa98645c7ed40ffad,2,familiar_word_condition,cups,cup_teacup_1_1.png,cups,1,6802,1,1,42
borrowing_adult_artifacts,6969791fa98645c7ed40ffad,2,familiar_word_condition,cups,cup_teacup_2_1.png,cups,2,7530,2,1,42
borrowing_adult_artifacts,6969791fa98645c7ed40ffad,3,familiar_word_condition,leaves,leaf_droplet_3_1.png,leaves,1,4795,3,1,42
borrowing_adult_artifacts,6969791fa98645c7ed40ffad,3,familiar_word_condition,leaves,leaf_droplet_2_1.png,leaves,2,5079,2,1,42
borrowing_adult_artifacts,6969791fa98645c7ed40ffad,4,familiar_word_condition,mushrooms,mushroom_toadstool_1_1.png,mushrooms,1,3515,1,1,42
borrowing_adult_artifacts,6969791fa98645c7ed40ffad,4,familiar_word_condition,mushrooms,mushroom_enoki_2_1.png,mushrooms,2,3878,2,1,42
borrowing_adult_artifacts,6969791fa98645c7ed40ffad,5,familiar_word_condition,flowers,flower_star_1_1.png,flowers,1,2828,1,1,42
borrowing_adult_artifacts,6969791fa98645c7ed40ffad,5,familiar_word_condition,flowers,flower_round_2_1.png,flowers,2,3828,2,1,42
borrowing_adult_artifacts,6969791fa98645c7ed40ffad,6,familiar_word_condition,hats,hat_ballcap_2_1.png,hats,1,2300,2,1,42
borrowing_adult_artifacts,6969791fa98645c7ed40ffad,6,familiar_word_condition,hats,hat_ballcap_3_1.png,hats,2,2679,3,1,42
borrowing_adult_artifacts,6969791fa98645c7ed40ffad,7,familiar_word_condition,shoes,shoe_sneaker_3_1.png,shoes,1,4612,3,1,42
borrowing_adult_artifacts,6969791fa98645c7ed40ffad,7,familiar_word_condition,shoes,shoe_sneaker_2_1.png,shoes,2,5585,2,1,42
borrowing_adult_artifacts,6969791b33cd786c78c232e3,0,novel_word_condition,cups,cup_sherry_1_2.png,serns,1,4661,1,2,10
borrowing_adult_artifacts,6969791b33cd786c78c232e3,0,novel_word_condition,cups,cup_sherry_2_2.png,serns,2,5269,2,2,10
borrowing_adult_artifacts,6969791b33cd786c78c232e3,1,novel_word_condition,flowers,flower_trumpet_2_2.png,bines,1,2673,2,2,10
borrowing_adult_artifacts,6969791b33cd786c78c232e3,1,novel_word_condition,flowers,flower_trumpet_3_2.png,bines,2,3243,3,2,10
borrowing_adult_artifacts,6969791b33cd786c78c232e3,2,novel_word_condition,mushrooms,mushroom_disc_1_2.png,datches,1,4269,1,2,10
borrowing_adult_artifacts,6969791b33cd786c78c232e3,2,novel_word_condition,mushrooms,mushroom_disc_3_2.png,datches,2,5583,3,2,10
borrowing_adult_artifacts,6969791b33cd786c78c232e3,3,novel_word_condition,shoes,shoe_ghillie_2_2.png,gades,1,7629,2,2,10
borrowing_adult_artifacts,6969791b33cd786c78c232e3,3,novel_word_condition,shoes,shoe_ghillie_1_2.png,gades,2,8325,1,2,10
borrowing_adult_artifacts,6969791b33cd786c78c232e3,4,novel_word_condition,shells,shell_stingray_1_2.png,tinches,1,3107,1,2,10
borrowing_adult_artifacts,6969791b33cd786c78c232e3,4,novel_word_condition,shells,shell_stingray_2_2.png,tinches,2,3673,2,2,10
borrowing_adult_artifacts,6969791b33cd786c78c232e3,5,novel_word_condition,hats,hat_party_1_2.png,leams,1,3800,1,2,10
borrowing_adult_artifacts,6969791b33cd786c78c232e3,5,novel_word_condition,hats,hat_party_3_2.png,leams,2,4264,3,2,10
borrowing_adult_artifacts,6969791b33cd786c78c232e3,6,novel_word_condition,spoons,spoon_slotted_3_2.png,nefts,1,2615,3,2,10
borrowing_adult_artifacts,6969791b33cd786c78c232e3,6,novel_word_condition,spoons,spoon_slotted_2_2.png,nefts,2,3557,2,2,10
borrowing_adult_artifacts,6969791b33cd786c78c232e3,7,novel_word_condition,leaves,leaf_bean_2_2.png,palts,1,2717,2,2,10
borrowing_adult_artifacts,6969791b33cd786c78c232e3,7,novel_word_condition,leaves,leaf_bean_1_2.png,palts,2,3444,1,2,10
borrowing_adult_artifacts,6969790e2c5c832405e0a4b2,0,familiar_word_condition,hats,hat_ballcap_1_1.png,hats,1,8279,1,1,88
borrowing_adult_artifacts,6969790e2c5c832405e0a4b2,0,familiar_word_condition,hats,hat_sun_1_1.png,hats,2,12481,1,1,88
borrowing_adult_artifacts,6969790e2c5c832405e0a4b2,1,familiar_word_condition,leaves,leaf_oak_2_1.png,leaves,1,5465,2,1,88
borrowing_adult_artifacts,6969790e2c5c832405e0a4b2,1,familiar_word_condition,leaves,leaf_droplet_3_1.png,leaves,2,6660,3,1,88
borrowing_adult_artifacts,6969790e2c5c832405e0a4b2,2,familiar_word_condition,mushrooms,mushroom_toadstool_1_1.png,mushrooms,1,4079,1,1,88
borrowing_adult_artifacts,6969790e2c5c832405e0a4b2,2,familiar_word_condition,mushrooms,mushroom_enoki_1_1.png,mushrooms,2,7268,1,1,88
borrowing_adult_artifacts,6969790e2c5c832405e0a4b2,3,familiar_word_condition,flowers,flower_round_1_1.png,flowers,1,3293,1,1,88
borrowing_adult_artifacts,6969790e2c5c832405e0a4b2,3,familiar_word_condition,flowers,flower_iris_2_2.png,flowers,2,5388,2,2,88
borrowing_adult_artifacts,6969790e2c5c832405e0a4b2,4,familiar_word_condition,cups,cup_teacup_3_1.png,cups,1,4005,3,1,88
borrowing_adult_artifacts,6969790e2c5c832405e0a4b2,4,familiar_word_condition,cups,cup_twohandled_1_2.png,cups,2,7069,1,2,88
borrowing_adult_artifacts,6969790e2c5c832405e0a4b2,5,familiar_word_condition,shoes,shoe_loafer_2_1.png,shoes,1,8288,2,1,88
borrowing_adult_artifacts,6969790e2c5c832405e0a4b2,5,familiar_word_condition,shoes,shoe_sneaker_1_1.png,shoes,2,9289,1,1,88
borrowing_adult_artifacts,6969790e2c5c832405e0a4b2,6,familiar_word_condition,shells,shell_spiral_1_1.png,shells,1,3547,1,1,88
borrowing_adult_artifacts,6969790e2c5c832405e0a4b2,6,familiar_word_condition,shells,shell_fan_3_1.png,shells,2,5038,3,1,88
borrowing_adult_artifacts,6969790e2c5c832405e0a4b2,7,familiar_word_condition,spoons,spoon_teaspoon_3_1.png,spoons,1,4162,3,1,88
borrowing_adult_artifacts,6969790e2c5c832405e0a4b2,7,familiar_word_condition,spoons,spoon_soup_1_1.png,spoons,2,8581,1,1,88
borrowing_adult_artifacts,69697946dc31d598febf6e03,0,novel_word_condition,shells,shell_fan_2_1.png,tinches,1,18225,2,1,99
borrowing_adult_artifacts,69697946dc31d598febf6e03,0,novel_word_condition,shells,shell_fan_1_1.png,tinches,2,18960,1,1,99
borrowing_adult_artifacts,69697946dc31d598febf6e03,1,novel_word_condition,leaves,leaf_droplet_3_1.png,gades,1,14568,3,1,99
borrowing_adult_artifacts,69697946dc31d598febf6e03,1,novel_word_condition,leaves,leaf_droplet_2_1.png,gades,2,15325,2,1,99
borrowing_adult_artifacts,69697946dc31d598febf6e03,2,novel_word_condition,flowers,flower_iris_3_2.png,palts,1,15697,3,2,99
borrowing_adult_artifacts,69697946dc31d598febf6e03,2,novel_word_condition,flowers,flower_iris_2_2.png,palts,2,16491,2,2,99
borrowing_adult_artifacts,69697946dc31d598febf6e03,3,novel_word_condition,hats,hat_jester_3_2.png,datches,1,12667,3,2,99
borrowing_adult_artifacts,69697946dc31d598febf6e03,3,novel_word_condition,hats,hat_jester_1_2.png,datches,2,13559,1,2,99
borrowing_adult_artifacts,69697946dc31d598febf6e03,4,novel_word_condition,shoes,shoe_sneaker_1_1.png,leams,1,13113,1,1,99
borrowing_adult_artifacts,69697946dc31d598febf6e03,4,novel_word_condition,shoes,shoe_sneaker_2_1.png,leams,2,13982,2,1,99
borrowing_adult_artifacts,69697946dc31d598febf6e03,5,novel_word_condition,mushrooms,mushroom_enoki_3_1.png,nefts,1,21001,3,1,99
borrowing_adult_artifacts,69697946dc31d598febf6e03,5,novel_word_condition,mushrooms,mushroom_enoki_2_1.png,nefts,2,21837,2,1,99
borrowing_adult_artifacts,69697946dc31d598febf6e03,6,novel_word_condition,spoons,spoon_square_3_2.png,serns,1,7853,3,2,99
borrowing_adult_artifacts,69697946dc31d598febf6e03,6,novel_word_condition,spoons,spoon_square_1_2.png,serns,2,8823,1,2,99
borrowing_adult_artifacts,69697946dc31d598febf6e03,7,novel_word_condition,cups,cup_sherry_3_2.png,bines,1,15234,3,2,99
borrowing_adult_artifacts,69697946dc31d598febf6e03,7,novel_word_condition,cups,cup_sherry_1_2.png,bines,2,16768,1,2,99
borrowing_adult_artifacts,696979061fb33254b1d406b9,0,familiar_word_condition,leaves,leaf_oak_1_1.png,leaves,1,10542,1,1,114
borrowing_adult_artifacts,696979061fb33254b1d406b9,0,familiar_word_condition,leaves,leaf_droplet_1_1.png,leaves,2,12406,1,1,114
borrowing_adult_artifacts,696979061fb33254b1d406b9,1,familiar_word_condition,mushrooms,mushroom_toadstool_3_1.png,mushrooms,1,7625,3,1,114
borrowing_adult_artifacts,696979061fb33254b1d406b9,1,familiar_word_condition,mushrooms,mushroom_disc_1_2.png,mushrooms,2,12376,1,2,114
borrowing_adult_artifacts,696979061fb33254b1d406b9,2,familiar_word_condition,cups,cup_teacup_3_1.png,cups,1,9589,3,1,114
borrowing_adult_artifacts,696979061fb33254b1d406b9,2,familiar_word_condition,cups,cup_teacup_1_1.png,cups,2,11663,1,1,114
borrowing_adult_artifacts,696979061fb33254b1d406b9,3,familiar_word_condition,flowers,flower_star_1_1.png,flowers,1,11104,1,1,114
borrowing_adult_artifacts,696979061fb33254b1d406b9,3,familiar_word_condition,flowers,flower_round_3_1.png,flowers,2,12841,3,1,114
borrowing_adult_artifacts,696979061fb33254b1d406b9,4,familiar_word_condition,spoons,spoon_soup_2_1.png,spoons,1,12482,2,1,114
borrowing_adult_artifacts,696979061fb33254b1d406b9,4,familiar_word_condition,spoons,spoon_teaspoon_2_1.png,spoons,2,13803,2,1,114
borrowing_adult_artifacts,696979061fb33254b1d406b9,5,familiar_word_condition,shells,shell_stingray_2_2.png,shells,1,10385,2,2,114
borrowing_adult_artifacts,696979061fb33254b1d406b9,5,familiar_word_condition,shells,shell_urn_3_2.png,shells,2,19024,3,2,114
borrowing_adult_artifacts,696979061fb33254b1d406b9,6,familiar_word_condition,shoes,shoe_loafer_3_1.png,shoes,1,9070,3,1,114
borrowing_adult_artifacts,696979061fb33254b1d406b9,6,familiar_word_condition,shoes,shoe_loafer_2_1.png,shoes,2,10302,2,1,114
borrowing_adult_artifacts,696979061fb33254b1d406b9,7,familiar_word_condition,hats,hat_sun_2_1.png,hats,1,6505,2,1,114
borrowing_adult_artifacts,696979061fb33254b1d406b9,7,familiar_word_condition,hats,hat_ballcap_3_1.png,hats,2,7385,3,1,114
borrowing_adult_artifacts,696978fa3dfb16726a6b36c4,0,novel_word_condition,cups,cup_glass_2_1.png,tinches,1,36871,2,1,109
borrowing_adult_artifacts,696978fa3dfb16726a6b36c4,0,novel_word_condition,cups,cup_glass_3_1.png,tinches,2,41910,3,1,109
borrowing_adult_artifacts,696978fa3dfb16726a6b36c4,1,novel_word_condition,leaves,leaf_heart_1_2.png,datches,1,75563,1,2,109
borrowing_adult_artifacts,696978fa3dfb16726a6b36c4,1,novel_word_condition,leaves,leaf_heart_2_2.png,datches,2,78035,2,2,109
borrowing_adult_artifacts,696978fa3dfb16726a6b36c4,2,novel_word_condition,shells,shell_fan_2_1.png,gades,1,43275,2,1,109
borrowing_adult_artifacts,696978fa3dfb16726a6b36c4,2,novel_word_condition,shells,shell_fan_3_1.png,gades,2,44507,3,1,109
borrowing_adult_artifacts,696978fa3dfb16726a6b36c4,3,novel_word_condition,mushrooms,mushroom_bell_2_2.png,serns,1,33930,2,2,109
borrowing_adult_artifacts,696978fa3dfb16726a6b36c4,3,novel_word_condition,mushrooms,mushroom_bell_1_2.png,serns,2,34514,1,2,109
borrowing_adult_artifacts,696978fa3dfb16726a6b36c4,4,novel_word_condition,flowers,flower_star_3_1.png,nefts,1,7272,3,1,109
borrowing_adult_artifacts,696978fa3dfb16726a6b36c4,4,novel_word_condition,flowers,flower_star_2_1.png,nefts,2,8673,2,1,109
borrowing_adult_artifacts,696978fa3dfb16726a6b36c4,5,novel_word_condition,hats,hat_ballcap_3_1.png,palts,1,15846,3,1,109
borrowing_adult_artifacts,696978fa3dfb16726a6b36c4,5,novel_word_condition,hats,hat_ballcap_1_1.png,palts,2,17933,1,1,109
borrowing_adult_artifacts,696978fa3dfb16726a6b36c4,6,novel_word_condition,shoes,shoe_sneaker_1_1.png,bines,1,8250,1,1,109
borrowing_adult_artifacts,696978fa3dfb16726a6b36c4,6,novel_word_condition,shoes,shoe_sneaker_3_1.png,bines,2,11738,3,1,109
borrowing_adult_artifacts,696978fa3dfb16726a6b36c4,7,novel_word_condition,spoons,spoon_square_3_2.png,leams,1,51472,3,2,109
borrowing_adult_artifacts,696978fa3dfb16726a6b36c4,7,novel_word_condition,spoons,spoon_square_2_2.png,leams,2,51920,2,2,109
borrowing_adult_artifacts,69697988bae4c5aa3b7337f8,0,novel_word_condition,shells,shell_stingray_1_2.png,nefts,1,16568,1,2,56
borrowing_adult_artifacts,69697988bae4c5aa3b7337f8,0,novel_word_condition,shells,shell_stingray_2_2.png,nefts,2,17099,2,2,56
borrowing_adult_artifacts,69697988bae4c5aa3b7337f8,1,novel_word_condition,spoons,spoon_square_2_2.png,bines,1,18532,2,2,56
borrowing_adult_artifacts,69697988bae4c5aa3b7337f8,1,novel_word_condition,spoons,spoon_square_3_2.png,bines,2,19468,3,2,56
borrowing_adult_artifacts,69697988bae4c5aa3b7337f8,2,novel_word_condition,flowers,flower_trumpet_1_2.png,serns,1,11330,1,2,56
borrowing_adult_artifacts,69697988bae4c5aa3b7337f8,2,novel_word_condition,flowers,flower_trumpet_2_2.png,serns,2,12205,2,2,56
borrowing_adult_artifacts,69697988bae4c5aa3b7337f8,3,novel_word_condition,hats,hat_jester_3_2.png,gades,1,7897,3,2,56
borrowing_adult_artifacts,69697988bae4c5aa3b7337f8,3,novel_word_condition,hats,hat_jester_1_2.png,gades,2,9877,1,2,56
borrowing_adult_artifacts,69697988bae4c5aa3b7337f8,4,novel_word_condition,cups,cup_sherry_1_2.png,tinches,1,5467,1,2,56
borrowing_adult_artifacts,69697988bae4c5aa3b7337f8,4,novel_word_condition,cups,cup_sherry_2_2.png,tinches,2,7359,2,2,56
borrowing_adult_artifacts,69697988bae4c5aa3b7337f8,5,novel_word_condition,leaves,leaf_bean_2_2.png,datches,1,7146,2,2,56
borrowing_adult_artifacts,69697988bae4c5aa3b7337f8,5,novel_word_condition,leaves,leaf_bean_1_2.png,datches,2,7973,1,2,56
borrowing_adult_artifacts,69697988bae4c5aa3b7337f8,6,novel_word_condition,mushrooms,mushroom_enoki_1_1.png,palts,1,5975,1,1,56
borrowing_adult_artifacts,69697988bae4c5aa3b7337f8,6,novel_word_condition,mushrooms,mushroom_enoki_2_1.png,palts,2,6565,2,1,56
borrowing_adult_artifacts,69697988bae4c5aa3b7337f8,7,novel_word_condition,shoes,shoe_elf_2_2.png,leams,1,6390,2,2,56
borrowing_adult_artifacts,69697988bae4c5aa3b7337f8,7,novel_word_condition,shoes,shoe_elf_1_2.png,leams,2,6761,1,2,56
borrowing_adult_artifacts,696979147c133be34ac6ac2d,0,novel_word_condition,hats,hat_jester_3_2.png,serns,1,22384,3,2,94
borrowing_adult_artifacts,696979147c133be34ac6ac2d,0,novel_word_condition,hats,hat_jester_1_2.png,serns,2,23153,1,2,94
borrowing_adult_artifacts,696979147c133be34ac6ac2d,1,novel_word_condition,mushrooms,mushroom_bell_1_2.png,gades,1,15468,1,2,94
borrowing_adult_artifacts,696979147c133be34ac6ac2d,1,novel_word_condition,mushrooms,mushroom_bell_3_2.png,gades,2,16657,3,2,94
borrowing_adult_artifacts,696979147c133be34ac6ac2d,2,novel_word_condition,leaves,leaf_bean_3_2.png,palts,1,12170,3,2,94
borrowing_adult_artifacts,696979147c133be34ac6ac2d,2,novel_word_condition,leaves,leaf_bean_1_2.png,palts,2,13115,1,2,94
borrowing_adult_artifacts,696979147c133be34ac6ac2d,3,novel_word_condition,shells,shell_stingray_3_2.png,datches,1,8957,3,2,94
borrowing_adult_artifacts,696979147c133be34ac6ac2d,3,novel_word_condition,shells,shell_stingray_2_2.png,datches,2,9708,2,2,94
borrowing_adult_artifacts,696979147c133be34ac6ac2d,4,novel_word_condition,cups,cup_glass_2_1.png,nefts,1,5531,2,1,94
borrowing_adult_artifacts,696979147c133be34ac6ac2d,4,novel_word_condition,cups,cup_glass_1_1.png,nefts,2,6299,1,1,94
borrowing_adult_artifacts,696979147c133be34ac6ac2d,5,novel_word_condition,flowers,flower_trumpet_2_2.png,bines,1,4971,2,2,94
borrowing_adult_artifacts,696979147c133be34ac6ac2d,5,novel_word_condition,flowers,flower_trumpet_3_2.png,bines,2,5840,3,2,94
borrowing_adult_artifacts,696979147c133be34ac6ac2d,6,novel_word_condition,spoons,spoon_slotted_1_2.png,leams,1,5476,1,2,94
borrowing_adult_artifacts,696979147c133be34ac6ac2d,6,novel_word_condition,spoons,spoon_slotted_2_2.png,leams,2,6280,2,2,94
borrowing_adult_artifacts,696979147c133be34ac6ac2d,7,novel_word_condition,shoes,shoe_elf_2_2.png,tinches,1,4516,2,2,94
borrowing_adult_artifacts,696979147c133be34ac6ac2d,7,novel_word_condition,shoes,shoe_elf_1_2.png,tinches,2,5221,1,2,94
borrowing_adult_artifacts,69697f17ddd191945839108d,0,familiar_word_condition,spoons,spoon_soup_2_1.png,spoons,1,7022,2,1,75
borrowing_adult_artifacts,69697f17ddd191945839108d,0,familiar_word_condition,spoons,spoon_soup_1_1.png,spoons,2,10393,1,1,75
borrowing_adult_artifacts,69697f17ddd191945839108d,1,familiar_word_condition,hats,hat_sun_1_1.png,hats,1,6418,1,1,75
borrowing_adult_artifacts,69697f17ddd191945839108d,1,familiar_word_condition,hats,hat_ballcap_2_1.png,hats,2,7965,2,1,75
borrowing_adult_artifacts,69697f17ddd191945839108d,2,familiar_word_condition,flowers,flower_round_1_1.png,flowers,1,5254,1,1,75
borrowing_adult_artifacts,69697f17ddd191945839108d,2,familiar_word_condition,flowers,flower_star_1_1.png,flowers,2,6596,1,1,75
borrowing_adult_artifacts,69697f17ddd191945839108d,3,familiar_word_condition,leaves,leaf_oak_3_1.png,leaves,1,3995,3,1,75
borrowing_adult_artifacts,69697f17ddd191945839108d,3,familiar_word_condition,leaves,leaf_droplet_3_1.png,leaves,2,5335,3,1,75
borrowing_adult_artifacts,69697f17ddd191945839108d,4,familiar_word_condition,shells,shell_stingray_1_2.png,shells,1,3773,1,2,75
borrowing_adult_artifacts,69697f17ddd191945839108d,4,familiar_word_condition,shells,shell_fan_2_1.png,shells,2,5172,2,1,75
borrowing_adult_artifacts,69697f17ddd191945839108d,5,familiar_word_condition,shoes,shoe_sneaker_1_1.png,shoes,1,12235,1,1,75
borrowing_adult_artifacts,69697f17ddd191945839108d,5,familiar_word_condition,shoes,shoe_ghillie_2_2.png,shoes,2,13694,2,2,75
borrowing_adult_artifacts,69697f17ddd191945839108d,6,familiar_word_condition,cups,cup_teacup_3_1.png,cups,1,9585,3,1,75
borrowing_adult_artifacts,69697f17ddd191945839108d,6,familiar_word_condition,cups,cup_glass_2_1.png,cups,2,12387,2,1,75
borrowing_adult_artifacts,69697f17ddd191945839108d,7,familiar_word_condition,mushrooms,mushroom_toadstool_3_1.png,mushrooms,1,8036,3,1,75
