participant_id,study_id,session_id,trial_number,condition,category,image_name,word,click_order,rt,id,typicality
participant77,67cfb8a562de5c8e881149b4,67cfbb15f1c35a5c3f917ee1,0,familiar_word_condition,mushrooms,mushroom_toadstool_3_1.png,mushrooms,2,9536,3,1
participant77,67cfb8a562de5c8e881149b4,67cfbb15f1c35a5c3f917ee1,1,familiar_word_condition,flowers,flower_star_1_1.png,flowers,1,5517,1,1
participant77,67cfb8a562de5c8e881149b4,67cfbb15f1c35a5c3f917ee1,1,familiar_word_condition,flowers,flower_star_3_1.png,flowers,2,5955,3,1
participant77,67cfb8a562de5c8e881149b4,67cfbb15f1c35a5c3f917ee1,2,familiar_word_condition,leaves,leaf_oak_3_1.png,leaves,1,4502,3,1
participant77,67cfb8a562de5c8e881149b4,67cfbb15f1c35a5c3f917ee1,2,familiar_word_condition,leaves,leaf_oak_2_1.png,leaves,2,5198,2,1
participant77,67cfb8a562de5c8e881149b4,67cfbb15f1c35a5c3f917ee1,3,familiar_word_condition,shells,shell_spiral_3_1.png,shells,1,4146,3,1
participant77,67cfb8a562de5c8e881149b4,67cfbb15f1c35a5c3f917ee1,3,familiar_word_condition,shells,shell_spiral_2_1.png,shells,2,4725,2,1
participant828,UNSAVED-STUDY,02ogalyzzmhn,0,familiar_word_condition,shells,shell_stingray_3_2.png,shells,1,6832,3,2
participant828,UNSAVED-STUDY,02ogalyzzmhn,0,familiar_word_condition,shells,shell_urn_3_2.png,shells,2,7332,3,2
participant828,UNSAVED-STUDY,02ogalyzzmhn,1,familiar_word_condition,mushrooms,mushroom_disc_2_2.png,mushrooms,1,1399,2,2
participant828,UNSAVED-STUDY,02ogalyzzmhn,1,familiar_word_condition,mushrooms,mushroom_toadstool_2_1.png,mushrooms,2,1733,2,1
participant828,UNSAVED-STUDY,02ogalyzzmhn,2,familiar_word_condition,flowers,flower_iris_3_2.png,flowers,1,947,3,2
participant828,UNSAVED-STUDY,02ogalyzzmhn,2,familiar_word_condition,flowers,flower_trumpet_1_2.png,flowers,2,1348,1,2
participant828,UNSAVED-STUDY,02ogalyzzmhn,3,familiar_word_condition,leaves,leaf_heart_3_2.png,leaves,1,897,3,2
participant828,UNSAVED-STUDY,02ogalyzzmhn,3,familiar_word_condition,leaves,leaf_oak_2_1.png,leaves,2,1302,2,1
participant836,67cfb8a562de5c8e881149b4,67cfbdc7e2c7c714932afd1e,0,familiar_word_condition,flowers,flower_round_2_1.png,flowers,1,4420,2,1
participant836,67cfb8a562de5c8e881149b4,67cfbdc7e2c7c714932afd1e,0,familiar_word_condition,flowers,flower_round_3_1.png,flowers,2,6409,3,1
participant836,67cfb8a562de5c8e881149b4,67cfbdc7e2c7c714932afd1e,1,familiar_word_condition,leaves,leaf_droplet_2_1.png,leaves,1,3402,2,1
participant836,67cfb8a562de5c8e881149b4,67cfbdc7e2c7c714932afd1e,1,familiar_word_condition,leaves,leaf_oak_3_1.png,leaves,2,6478,3,1
participant836,67cfb8a562de5c8e881149b4,67cfbdc7e2c7c714932afd1e,2,familiar_word_condition,shells,shell_urn_1_2.png,shells,1,3456,1,2
participant836,67cfb8a562de5c8e881149b4,67cfbdc7e2c7c714932afd1e,2,familiar_word_condition,shells,shell_fan_1_1.png,shells,2,5081,1,1
participant836,67cfb8a562de5c8e881149b4,67cfbdc7e2c7c714932afd1e,3,familiar_word_condition,mushrooms,mushroom_bell_1_2.png,mushrooms,1,4094,1,2
participant836,67cfb8a562de5c8e881149b4,67cfbdc7e2c7c714932afd1e,3,familiar_word_condition,mushrooms,mushroom_toadstool_2_1.png,mushrooms,2,5163,2,1
participant853,67cfb8a562de5c8e881149b4,67cfc29ddec4166dc1452fc0,0,familiar_word_condition,shells,shell_fan_2_1.png,shells,1,5618,2,1
participant853,67cfb8a562de5c8e881149b4,67cfc29ddec4166dc1452fc0,0,familiar_word_condition,shells,shell_urn_3_2.png,shells,2,7468,3,2
participant853,67cfb8a562de5c8e881149b4,67cfc29ddec4166dc1452fc0,1,familiar_word_condition,mushrooms,mushroom_enoki_2_1.png,mushrooms,1,4546,2,1
participant853,67cfb8a562de5c8e881149b4,67cfc29ddec4166dc1452fc0,1,familiar_word_condition,mushrooms,mushroom_toadstool_1_1.png,mushrooms,2,5581,1,1
participant853,67cfb8a562de5c8e881149b4,67cfc29ddec4166dc1452fc0,2,familiar_word_condition,leaves,leaf_oak_1_1.png,leaves,1,3597,1,1
participant853,67cfb8a562de5c8e881149b4,67cfc29ddec4166dc1452fc0,2,familiar_word_condition,leaves,leaf_droplet_3_1.png,leaves,2,5414,3,1
participant853,67cfb8a562de5c8e881149b4,67cfc29ddec4166dc1452fc0,3,familiar_word_condition,flowers,flower_round_3_1.png,flowers,1,5879,3,1
participant853,67cfb8a562de5c8e881149b4,67cfc29ddec4166dc1452fc0,3,familiar_word_condition,flowers,flower_star_1_1.png,flowers,2,10312,1,1
participant854,67cfb8a562de5c8e881149b4,67cfbd573bb73220d58aec84,0,novel_word_condition,mushrooms,mushroom_enoki_3_1.png,nefts,1,10050,3,1
participant854,67cfb8a562de5c8e881149b4,67cfbd573bb73220d58aec84,0,novel_word_condition,mushrooms,mushroom_enoki_2_1.png,nefts,2,12283,2,1
participant854,67cfb8a562de5c8e881149b4,67cfbd573bb73220d58aec84,1,novel_word_condition,flowers,flower_trumpet_1_2.png,bines,1,6465,1,2
participant854,67cfb8a562de5c8e881149b4,67cfbd573bb73220d58aec84,1,novel_word_condition,flowers,flower_trumpet_3_2.png,bines,2,7332,3,2
participant854,67cfb8a562de5c8e881149b4,67cfbd573bb73220d58aec84,2,novel_word_condition,shells,shell_spiral_2_1.png,tinches,1,6478,2,1
participant854,67cfb8a562de5c8e881149b4,67cfbd573bb73220d58aec84,2,novel_word_condition,shells,shell_spiral_3_1.png,tinches,2,7145,3,1
participant854,67cfb8a562de5c8e881149b4,67cfbd573bb73220d58aec84,3,novel_word_condition,leaves,leaf_bean_2_2.png,palts,1,3361,2,2
participant854,67cfb8a562de5c8e881149b4,67cfbd573bb73220d58aec84,3,novel_word_condition,leaves,leaf_bean_3_2.png,palts,2,5644,3,2
participant861,67cfb8a562de5c8e881149b4,67cfc65a7268fc6b51fcece3,0,familiar_word_condition,shells,shell_urn_2_2.png,shells,1,2083,2,2
participant861,67cfb8a562de5c8e881149b4,67cfc65a7268fc6b51fcece3,0,familiar_word_condition,shells,shell_spiral_2_1.png,shells,2,2541,2,1
participant861,67cfb8a562de5c8e881149b4,67cfc65a7268fc6b51fcece3,1,familiar_word_condition,flowers,flower_round_1_1.png,flowers,1,2668,1,1
participant861,67cfb8a562de5c8e881149b4,67cfc65a7268fc6b51fcece3,1,familiar_word_condition,flowers,flower_iris_3_2.png,flowers,2,3531,3,2
participant861,67cfb8a562de5c8e881149b4,67cfc65a7268fc6b51fcece3,2,familiar_word_condition,leaves,leaf_droplet_2_1.png,leaves,1,1817,2,1
participant861,67cfb8a562de5c8e881149b4,67cfc65a7268fc6b51fcece3,2,familiar_word_condition,leaves,leaf_heart_2_2.png,leaves,2,2131,2,2
participant861,67cfb8a562de5c8e881149b4,67cfc65a7268fc6b51fcece3,3,familiar_word_condition,mushrooms,mushroom_toadstool_3_1.png,mushrooms,1,3411,3,1
participant861,67cfb8a562de5c8e881149b4,67cfc65a7268fc6b51fcece3,3,familiar_word_condition,mushrooms,mushroom_toadstool_1_1.png,mushrooms,2,5390,1,1
participant88,67cfb8a562de5c8e881149b4,67cfc09a4b0789eea93c10d8,0,familiar_word_condition,shells,shell_spiral_3_1.png,shells,1,4001,3,1
participant88,67cfb8a562de5c8e881149b4,67cfc09a4b0789eea93c10d8,0,familiar_word_condition,shells,shell_spiral_1_1.png,shells,2,5151,1,1
participant88,67cfb8a562de5c8e881149b4,67cfc09a4b0789eea93c10d8,1,familiar_word_condition,flowers,flower_round_1_1.png,flowers,1,3571,1,1
participant88,67cfb8a562de5c8e881149b4,67cfc09a4b0789eea93c10d8,1,familiar_word_condition,flowers,flower_star_3_1.png,flowers,2,4543,3,1
participant88,67cfb8a562de5c8e881149b4,67cfc09a4b0789eea93c10d8,2,familiar_word_condition,mushrooms,mushroom_disc_1_2.png,mushrooms,1,3960,1,2
participant88,67cfb8a562de5c8e881149b4,67cfc09a4b0789eea93c10d8,2,familiar_word_condition,mushrooms,mushroom_enoki_1_1.png,mushrooms,2,4617,1,1
participant88,67cfb8a562de5c8e881149b4,67cfc09a4b0789eea93c10d8,3,familiar_word_condition,leaves,leaf_oak_1_1.png,leaves,1,2169,1,1
participant88,67cfb8a562de5c8e881149b4,67cfc09a4b0789eea93c10d8,3,familiar_word_condition,leaves,leaf_droplet_2_1.png,leaves,2,3060,2,1
participant899,67cfb8a562de5c8e881149b4,67cfbdcb67447185dfeeede9,0,familiar_word_condition,shells,shell_spiral_2_1.png,shells,1,2852,2,1
participant899,67cfb8a562de5c8e881149b4,67cfbdcb67447185dfeeede9,0,familiar_word_condition,shells,shell_spiral_1_1.png,shells,2,3238,1,1
participant899,67cfb8a562de5c8e881149b4,67cfbdcb67447185dfeeede9,1,familiar_word_condition,flowers,flower_round_2_1.png,flowers,1,3140,2,1
participant899,67cfb8a562de5c8e881149b4,67cfbdcb67447185dfeeede9,1,familiar_word_condition,flowers,flower_round_3_1.png,flowers,2,4614,3,1
participant899,67cfb8a562de5c8e881149b4,67cfbdcb67447185dfeeede9,2,familiar_word_condition,leaves,leaf_bean_1_2.png,leaves,1,1888,1,2
participant899,67cfb8a562de5c8e881149b4,67cfbdcb67447185dfeeede9,2,familiar_word_condition,leaves,leaf_bean_3_2.png,leaves,2,2127,3,2
participant899,67cfb8a562de5c8e881149b4,67cfbdcb67447185dfeeede9,3,familiar_word_condition,mushrooms,mushroom_toadstool_3_1.png,mushrooms,1,2136,3,1
participant899,67cfb8a562de5c8e881149b4,67cfbdcb67447185dfeeede9,3,familiar_word_condition,mushrooms,mushroom_enoki_3_1.png,mushrooms,2,3525,3,1
participant909,67cfb8a562de5c8e881149b4,67cfc486e7354df5d8215e07,0,novel_word_condition,flowers,flower_iris_1_2.png,palts,1,4707,1,2
participant909,67cfb8a562de5c8e881149b4,67cfc486e7354df5d8215e07,0,novel_word_condition,flowers,flower_iris_2_2.png,palts,2,5646,2,2
participant909,67cfb8a562de5c8e881149b4,67cfc486e7354df5d8215e07,1,novel_word_condition,shells,shell_stingray_1_2.png,bines,1,5500,1,2
participant909,67cfb8a562de5c8e881149b4,67cfc486e7354df5d8215e07,1,novel_word_condition,shells,shell_stingray_2_2.png,bines,2,5887,2,2
participant909,67cfb8a562de5c8e881149b4,67cfc486e7354df5d8215e07,2,novel_word_condition,mushrooms,mushroom_toadstool_2_1.png,nefts,1,3322,2,1
participant909,67cfb8a562de5c8e881149b4,67cfc486e7354df5d8215e07,2,novel_word_condition,mushrooms,mushroom_enoki_3_1.png,nefts,2,5060,3,1
participant909,67cfb8a562de5c8e881149b4,67cfc486e7354df5d8215e07,3,novel_word_condition,leaves,leaf_bean_1_2.png,tinches,1,3438,1,2
participant909,67cfb8a562de5c8e881149b4,67cfc486e7354df5d8215e07,3,novel_word_condition,leaves,leaf_bean_3_2.png,tinches,2,4754,3,2
participant919,67cfb8a562de5c8e881149b4,67cfc2a1900250aa755525eb,0,novel_word_condition,shells,shell_stingray_2_2.png,nefts,1,10520,2,2
participant919,67cfb8a562de5c8e881149b4,67cfc2a1900250aa755525eb,0,novel_word_condition,shells,shell_stingray_3_2.png,nefts,2,11207,3,2
participant919,67cfb8a562de5c8e881149b4,67cfc2a1900250aa755525eb,1,novel_word_condition,flowers,flower_round_1_1.png,palts,1,33959,1,1
participant919,67cfb8a562de5c8e881149b4,67cfc2a1900250aa755525eb,1,novel_word_condition,flowers,flower_round_3_1.png,palts,2,34717,3,1
participant919,67cfb8a562de5c8e881149b4,67cfc2a1900250aa755525eb,2,novel_word_condition,mushrooms,mushroom_disc_3_2.png,tinches,1,2803,3,2
participant919,67cfb8a562de5c8e881149b4,67cfc2a1900250aa755525eb,2,novel_word_condition,mushrooms,mushroom_disc_2_2.png,tinches,2,5338,2,2
participant919,67cfb8a562de5c8e881149b4,67cfc2a1900250aa755525eb,3,novel_word_condition,leaves,leaf_oak_3_1.png,bines,1,2649,3,1
participant919,67cfb8a562de5c8e881149b4,67cfc2a1900250aa755525eb,3,novel_word_condition,leaves,leaf_oak_1_1.png,bines,2,3336,1,1
participant930,67cfb8a562de5c8e881149b4,67cfc04f3446c6c6ff59e5f8,0,novel_word_condition,mushrooms,mushroom_toadstool_2_1.png,bines,1,16648,2,1
participant930,67cfb8a562de5c8e881149b4,67cfc04f3446c6c6ff59e5f8,0,novel_word_condition,mushrooms,mushroom_disc_1_2.png,bines,2,17817,1,2
participant930,67cfb8a562de5c8e881149b4,67cfc04f3446c6c6ff59e5f8,1,novel_word_condition,leaves,leaf_bean_3_2.png,nefts,1,4460,3,2
participant930,67cfb8a562de5c8e881149b4,67cfc04f3446c6c6ff59e5f8,1,novel_word_condition,leaves,leaf_bean_2_2.png,nefts,2,6288,2,2
participant930,67cfb8a562de5c8e881149b4,67cfc04f3446c6c6ff59e5f8,2,novel_word_condition,flowers,flower_trumpet_2_2.png,tinches,1,3315,2,2
participant930,67cfb8a562de5c8e881149b4,67cfc04f3446c6c6ff59e5f8,2,novel_word_condition,flowers,flower_trumpet_1_2.png,tinches,2,4137,1,2
participant930,67cfb8a562de5c8e881149b4,67cfc04f3446c6c6ff59e5f8,3,novel_word_condition,shells,shell_spiral_3_1.png,palts,1,3229,3,1
participant930,67cfb8a562de5c8e881149b4,67cfc04f3446c6c6ff59e5f8,3,novel_word_condition,shells,shell_spiral_1_1.png,palts,2,3738,1,1
participant948,67cfb8a562de5c8e881149b4,67cfbf6ca05819735348f12e,0,familiar_word_condition,flowers,flower_round_3_1.png,flowers,1,4001,3,1
participant948,67cfb8a562de5c8e881149b4,67cfbf6ca05819735348f12e,0,familiar_word_condition,flowers,flower_star_1_1.png,flowers,2,16218,1,1
participant948,67cfb8a562de5c8e881149b4,67cfbf6ca05819735348f12e,1,familiar_word_condition,leaves,leaf_droplet_2_1.png,leaves,1,6231,2,1
participant948,67cfb8a562de5c8e881149b4,67cfbf6ca05819735348f12e,1,familiar_word_condition,leaves,leaf_oak_1_1.png,leaves,2,14841,1,1
participant948,67cfb8a562de5c8e881149b4,67cfbf6ca05819735348f12e,2,familiar_word_condition,mushrooms,mushroom_toadstool_3_1.png,mushrooms,1,4130,3,1
participant948,67cfb8a562de5c8e881149b4,67cfbf6ca05819735348f12e,2,familiar_word_condition,mushrooms,mushroom_enoki_3_1.png,mushrooms,2,8316,3,1
participant948,67cfb8a562de5c8e881149b4,67cfbf6ca05819735348f12e,3,familiar_word_condition,shells,shell_spiral_1_1.png,shells,1,5089,1,1
participant948,67cfb8a562de5c8e881149b4,67cfbf6ca05819735348f12e,3,familiar_word_condition,shells,shell_fan_1_1.png,shells,2,6026,1,1
participant951,67cfb8a562de5c8e881149b4,67cfc38f0534bcb6e7215dea,0,novel_word_condition,shells,shell_urn_2_2.png,bines,1,9551,2,2
participant951,67cfb8a562de5c8e881149b4,67cfc38f0534bcb6e7215dea,0,novel_word_condition,shells,shell_stingray_3_2.png,bines,2,12207,3,2
participant951,67cfb8a562de5c8e881149b4,67cfc38f0534bcb6e7215dea,1,novel_word_condition,leaves,leaf_heart_1_2.png,tinches,1,5052,1,2
participant951,67cfb8a562de5c8e881149b4,67cfc38f0534bcb6e7215dea,1,novel_word_condition,leaves,leaf_heart_3_2.png,tinches,2,6124,3,2
participant951,67cfb8a562de5c8e881149b4,67cfc38f0534bcb6e7215dea,2,novel_word_condition,flowers,flower_star_1_1.png,palts,1,8853,1,1
participant951,67cfb8a562de5c8e881149b4,67cfc38f0534bcb6e7215dea,2,novel_word_condition,flowers,flower_star_3_1.png,palts,2,11580,3,1
participant951,67cfb8a562de5c8e881149b4,67cfc38f0534bcb6e7215dea,3,novel_word_condition,mushrooms,mushroom_disc_1_2.png,nefts,1,7547,1,2
participant951,67cfb8a562de5c8e881149b4,67cfc38f0534bcb6e7215dea,3,novel_word_condition,mushrooms,mushroom_disc_3_2.png,nefts,2,7979,3,2
participant953,67cfb8a562de5c8e881149b4,67cfc076aeb530ac57f12ca4,0,novel_word_condition,mushrooms,mushroom_disc_3_2.png,nefts,1,12319,3,2
participant953,67cfb8a562de5c8e881149b4,67cfc076aeb530ac57f12ca4,0,novel_word_condition,mushrooms,mushroom_disc_2_2.png,nefts,2,15932,2,2
participant953,67cfb8a562de5c8e881149b4,67cfc076aeb530ac57f12ca4,1,novel_word_condition,leaves,leaf_droplet_2_1.png,tinches,1,9568,2,1
participant953,67cfb8a562de5c8e881149b4,67cfc076aeb530ac57f12ca4,1,novel_word_condition,leaves,leaf_droplet_1_1.png,tinches,2,10312,1,1
participant953,67cfb8a562de5c8e881149b4,67cfc076aeb530ac57f12ca4,2,novel_word_condition,flowers,flower_star_1_1.png,bines,1,10010,1,1
participant953,67cfb8a562de5c8e881149b4,67cfc076aeb530ac57f12ca4,2,novel_word_condition,flowers,flower_star_2_1.png,bines,2,10964,2,1
participant953,67cfb8a562de5c8e881149b4,67cfc076aeb530ac57f12ca4,3,novel_word_condition,shells,shell_spiral_3_1.png,palts,1,28321,3,1
participant953,67cfb8a562de5c8e881149b4,67cfc076aeb530ac57f12ca4,3,novel_word_condition,shells,shell_spiral_1_1.png,palts,2,35145,1,1
participant976,67cfb8a562de5c8e881149b4,67cfbfe70f5c848cd14e1e5f,0,familiar_word_condition,leaves,leaf_oak_2_1.png,leaves,1,8486,2,1
participant976,67cfb8a562de5c8e881149b4,67cfbfe70f5c848cd14e1e5f,0,familiar_word_condition,leaves,leaf_heart_2_2.png,leaves,2,13926,2,2
participant976,67cfb8a562de5c8e881149b4,67cfbfe70f5c848cd14e1e5f,1,familiar_word_condition,mushrooms,mushroom_toadstool_3_1.png,mushrooms,1,7733,3,1
participant976,67cfb8a562de5c8e881149b4,67cfbfe70f5c848cd14e1e5f,1,familiar_word_condition,mushrooms,mushroom_bell_3_2.png,mushrooms,2,9947,3,2
participant976,67cfb8a562de5c8e881149b4,67cfbfe70f5c848cd14e1e5f,2,familiar_word_condition,shells,shell_spiral_3_1.png,shells,1,3376,3,1
participant976,67cfb8a562de5c8e881149b4,67cfbfe70f5c848cd14e1e5f,2,familiar_word_condition,shells,shell_fan_3_1.png,shells,2,7568,3,1
participant976,67cfb8a562de5c8e881149b4,67cfbfe70f5c848cd14e1e5f,3,familiar_word_condition,flowers,flower_round_1_1.png,flowers,1,11779,1,1
participant976,67cfb8a562de5c8e881149b4,67cfbfe70f5c848cd14e1e5f,3,familiar_word_condition,flowers,flower_star_3_1.png,flowers,2,13274,3,1
participant987,67cfb8a562de5c8e881149b4,67cfbe6d79566b73c4f12b03,0,novel_word_condition,leaves,leaf_oak_1_1.png,palts,1,7828,1,1
participant987,67cfb8a562de5c8e881149b4,67cfbe6d79566b73c4f12b03,0,novel_word_condition,leaves,leaf_droplet_1_1.png,palts,2,19325,1,1
participant987,67cfb8a562de5c8e881149b4,67cfbe6d79566b73c4f12b03,1,novel_word_condition,mushrooms,mushroom_disc_1_2.png,bines,1,8885,1,2
participant987,67cfb8a562de5c8e881149b4,67cfbe6d79566b73c4f12b03,1,novel_word_condition,mushrooms,mushroom_toadstool_3_1.png,bines,2,12466,3,1
participant987,67cfb8a562de5c8e881149b4,67cfbe6d79566b73c4f12b03,2,novel_word_condition,shells,shell_fan_3_1.png,nefts,1,16745,3,1
participant987,67cfb8a562de5c8e881149b4,67cfbe6d79566b73c4f12b03,2,novel_word_condition,shells,shell_fan_1_1.png,nefts,2,17758,1,1
participant987,67cfb8a562de5c8e881149b4,67cfbe6d79566b73c4f12b03,3,novel_word_condition,flowers,flower_trumpet_2_2.png,tinches,1,9046,2,2
participant987,67cfb8a562de5c8e881149b4,67cfbe6d79566b73c4f12b03,3,novel_word_condition,flowers,flower_trumpet_3_2.png,tinches,2,10091,3,2
